Tiempo(ms);X(m/s²);Y(m/s²);Z(m/s²);magnitud;suavizado;normalizado
302617;15.38;-11.22;-0.86;19.057082672854207;19.106098424367058;-0.1422257196110162
302637;14.83;-10.0;-1.33;17.93593599453343;17.689641147757428;-0.24624335511869658
302657;13.57;-8.87;-1.96;16.32983159741704;16.102606361673935;-0.36278736152316043
302677;11.89;-7.77;-2.51;14.423768578287714;14.51055369992792;-0.47969985596486076
302697;10.36;-6.71;-3.26;12.766412965277286;12.838406970567501;-0.6024940636562425
302717;8.63;-5.92;-3.69;11.09681936412412;11.261589549198172;-0.7182877571947718
302737;7.34;-4.67;-4.0;9.575202347731352;9.959216318759022;-0.8139276230882452
302757;6.08;-3.49;-4.71;8.445744490570384;8.95183152310157;-0.8879049934057507
302777;5.06;-2.35;-5.61;7.91190242609197;8.234711305613654;-0.9405667648757589
302797;3.8;-1.37;-6.59;7.72948898699002;7.874341219138986;-0.9670305664473214
302817;2.28;-0.9;-7.1;7.511218276684549;7.939115922553779;-0.9622738317394135
302837;1.37;-0.16;-7.65;7.773351915358008;8.407215381153417;-0.9278989164701698
302857;0.55;0.86;-8.71;8.769618007644349;9.051683763187519;-0.8805723374298882
302877;1.02;1.57;-10.08;10.25239971909016;9.897110442458942;-0.8184883722972361
302897;0.47;2.24;-10.71;10.95183089716053;11.070654860314862;-0.7323090589325649
302917;0.27;3.02;-11.34;11.738351673041661;12.437647149994854;-0.6319238880715803
302937;1.84;3.77;-12.98;13.64107400463761;13.915673405689585;-0.5233849304380516
302957;2.16;4.98;-14.63;15.604579456044307;15.431244624541481;-0.4120888559063846
302977;2.16;7.18;-15.97;17.642530997563814;16.910346297774744;-0.3034709249134834
302997;2.12;7.18;-16.95;18.52968699142001;18.433077744449044;-0.19164903856942953
303017;2.9;8.39;-16.95;19.133860039207978;19.804481521295873;-0.09093990985122992
303037;6.2;9.06;-18.2;21.254731238009104;21.138401465181072;0.007016591068857726
303057;8.83;10.32;-17.89;22.46159834027846;23.227395990569686;0.1604220447366971
303077;12.43;12.12;-17.02;24.31213071698982;26.41256636697513;0.3943252458525267
303097;17.22;16.2;-16.75;28.974659618363077;30.51969860668126;0.6959327784949203
303117;22.52;21.61;-15.97;35.05971192123518;35.28682535836363;1.0460070525755971
303137;23.97;31.66;-13.02;41.79039243653976;40.787898237979086;1.4499787099930659
303157;24.48;38.52;-7.77;46.29723209869031;46.51233817218135;1.8703533421081173
303177;34.28;38.8;-2.12;51.817495115067075;48.78155390532463;2.0369933523055037
303197;38.99;41.66;7.85;57.59685928937445;52.2324154212515;2.2904076001466604
303217;35.11;21.73;21.18;46.40579058695154;52.956862230109195;2.343607400347362
303237;48.01;29.54;17.57;59.04470001617418;51.557769489722645;2.2408649307267425
303257;36.13;31.11;14.79;49.919466142978735;49.19800220846568;2.0675752614948877
303277;32.44;24.95;18.28;44.822031413134326;47.97956646010185;1.978099350250891
303297;34.56;18.83;23.42;45.798022883089615;42.97527104714504;1.6106085795559728
303317;29.54;10.51;25.34;40.31361184513241;39.19348584727631;1.3328929286964954
303337;24.28;4.63;23.38;34.02322295139013;36.12133923306189;1.1072896351694304
303357;22.28;3.14;21.34;31.010540143635037;31.936553648125972;0.7999796238900547
303377;17.46;3.57;23.46;29.461298342062253;28.00321186218941;0.5111344049251948
303397;13.34;0.43;20.99;24.874094958410044;25.019214860998865;0.2920043841675048
303417;10.36;-1.33;17.81;20.64690291544957;22.07198255954625;0.07557418161120993
303437;9.65;-2.04;16.36;19.103237945437417;18.933425852602227;-0.15490594154824164
303457;7.92;-3.69;13.73;16.27437863637196;16.683280052332357;-0.3201455499406899
303477;6.08;-4.9;11.34;13.768514807342148;15.073458954549347;-0.4383628706794893
303497;6.08;-6.04;10.59;13.623365957060685;13.912427879172066;-0.5236232658964551
303517;5.02;-6.04;9.85;12.597797426534528;13.295790200292851;-0.5689060953761312
303537;5.37;-7.14;9.85;13.298082568551001;12.95791008001125;-0.5937183447655837
303557;6.43;-8.75;7.49;13.191190241975892;12.427369063286864;-0.6326786600612212
303577;6.08;-8.75;5.69;12.079114205934141;12.084841502412853;-0.6578321945635871
303597;5.73;-8.24;4.43;10.970660873438757;11.778372667876232;-0.6803377540687747
303617;5.73;-8.47;3.73;10.885159622164482;11.476731289854442;-0.7024888089796614
303637;6.67;-9.34;2.59;11.765738395867894;11.302891499451004;-0.7152547456962263
303657;7.18;-9.06;1.69;11.682983351866936;11.362390172972427;-0.7108854565988838
303677;6.98;-8.63;1.57;11.209915253916954;11.532641784885321;-0.6983830180114395
303697;6.9;-8.83;1.18;11.268154241045869;11.51013178669092;-0.7000360412449169
303717;7.81;-8.75;0.43;11.736417681728952;11.403908179282562;-0.7078365790092187
303737;8.24;-8.24;0.04;11.65318840489589;11.30890253872034;-0.7148133246226329
303757;7.96;-7.81;-0.08;11.15186531482514;11.24846297263865;-0.7192517082285086
303777;7.49;-7.69;-0.04;10.734887051105847;11.215409329799552;-0.7216790047165946
303797;7.57;-7.92;-0.47;10.965956410637423;11.323247402236841;-0.7137599086041574
