Tiempo(ms);X(m/s²);Y(m/s²);Z(m/s²);magnitud;suavizado;normalizado
295457;9.45;-17.06;1.22;19.540585968696025;18.57202785768559;-0.04227563639918561
295477;10.0;-16.44;0.04;19.24253621537452;18.241704908320088;-0.07061795208242842
295497;9.49;-15.1;-1.37;17.88706236361913;17.42980374265665;-0.14028056312724613
295517;8.43;-13.38;-2.0;15.940178794480317;16.213262295575895;-0.24466205342678957
295537;8.2;-11.65;-2.9;14.538655371113244;14.928148116391114;-0.35492721007251915
295557;7.81;-10.28;-3.8;13.457878733292256;13.553832554835745;-0.47284600914117175
295577;7.96;-8.83;-4.79;12.816965319450622;12.472272525683561;-0.5656458458933252
295597;6.16;-6.63;-6.28;11.01548455584229;11.64820265232827;-0.636352554405552
295617;4.94;-5.57;-7.45;10.532378648719387;11.089151231439633;-0.6843201929981068
295637;3.61;-4.51;-8.67;10.41830600433679;10.706761606336343;-0.7171299250784602
295657;3.61;-3.37;-9.45;10.66262162884907;10.62441361948684;-0.7241955335796294
295677;2.75;-3.37;-10.0;10.905017193934176;10.760752193246486;-0.7124974335695593
295697;2.35;-2.63;-10.0;10.60374462159477;11.00587951863049;-0.6914650588830066
295717;2.59;-2.28;-10.67;11.214071517517622;11.195039064536578;-0.6752348224587216
295737;2.63;-1.37;-11.26;11.64394263125682;11.422564637408104;-0.655712710462803
295757;2.12;-0.27;-11.41;11.608419358379502;11.654932794749133;-0.6357750958261476
295777;2.16;0.94;-11.81;12.042645058291804;11.726578255423851;-0.6296277837256269
295797;1.92;1.65;-11.49;11.76558540829992;11.849452022393148;-0.6190849888658618
295817;2.59;2.0;-11.1;11.572298820891206;12.105681260191654;-0.5971000497058327
295837;4.39;2.79;-11.1;12.258311466103315;12.66180332412381;-0.5493837553198158
295857;5.49;3.18;-11.22;12.88956554737203;14.00193521863643;-0.4343979776606579
295877;7.81;4.08;-11.92;14.823255377952577;16.311504001082874;-0.2362327346764958
295897;10.55;7.69;-13.06;18.46624488086303;19.771643463672365;0.060653585650720855
295917;12.87;12.71;-14.4;23.120142733123426;24.1713087306836;0.43815294540684313
295937;17.5;17.89;-15.73;29.55900877905076;28.607990778254077;0.8188284129150991
295957;22.59;22.12;-14.75;34.88789188242821;33.174508869015014;1.2106440513688965
295977;25.42;24.6;-10.87;37.00666561580495;38.66808972382504;1.6820033774996455
295997;29.97;27.73;-6.2;41.298835334667736;44.2698808043106;2.1626473397180233
296017;40.4;30.44;0.63;50.58804700717354;48.03165920558404;2.4854148349347236
296037;45.5;33.26;11.73;57.56796418147857;50.42386803618013;2.6906707458159684
296057;43.66;8.47;30.09;53.69678388879542;50.7959401707146;2.722595218257771
296077;48.01;2.67;9.26;48.96770976878539;47.22968940699772;2.4166043534237653
296097;42.52;-0.67;7.37;43.159196007340086;41.95289478773613;1.9638456844241594
296117;29.15;-3.57;14.51;32.75679318858914;36.95258252975558;1.534809709773607
296137;25.42;-7.57;16.4;31.183991085170607;32.72261460714071;1.1718706938105161
296157;22.95;-7.02;15.73;28.69522259889266;28.495564163377196;0.8091820028907288
296177;22.95;-5.65;14.67;27.81787015571106;25.541243195742908;0.5556958383503882
296197;18.04;-5.65;11.3;22.023943788522526;22.666818545105002;0.30906492453540446
296217;12.87;-5.49;11.3;17.985188350417683;19.762031600071573;0.05982887010188841
296237;10.98;-3.77;12.16;16.811867831981075;17.008856117178347;-0.1763986424503278
296257;9.1;-4.75;9.77;14.17128787372552;15.270897687784961;-0.3255186673981448
296277;8.2;-8.32;7.81;14.051992741244922;13.957606063127667;-0.4382015006124063
296297;7.14;-8.9;6.9;13.334151641555605;12.880044086337913;-0.5306582971295662
296317;5.57;-8.32;5.49;11.418730227131212;12.471219256485975;-0.5657362183247738
296337;4.59;-8.83;5.61;11.424057948032303;11.955350725473636;-0.6099986856619264
296357;4.0;-9.65;6.16;12.127163724465833;11.387877441593023;-0.6586889355656785
296377;2.86;-9.85;5.14;11.472650086183226;11.075143319012506;-0.6855220976094438
296397;2.86;-9.65;2.98;10.496785222152543;10.902774864735374;-0.7003116275356539
296417;2.79;-9.34;1.45;9.855059614228622;10.656269378839164;-0.7214622509251021
296437;3.02;-10.12;0.16;10.562215676646638;10.64145337875467;-0.7227334909414688
296457;2.79;-10.51;-0.67;10.894636294984794;10.872223369487696;-0.7029330019347625
296477;3.96;-10.67;-0.63;11.398570085760756;11.368463359195692;-0.6603546994887198
296497;3.88;-10.98;-0.35;11.65063517581767;11.74318165811224;-0.6282031812833375
296517;4.28;-11.57;0.0;12.33625956276861;12.018449175411574;-0.6045847227789373
296537;4.94;-11.41;0.24;12.435807171229378;12.400999607933796;-0.5717611931267216
296557;5.14;-11.14;-0.24;12.270973881481455;12.854361031521261;-0.5328619503989555
296577;5.41;-12.16;-0.24;13.311322248371873;13.022008737548859;-0.5184774693420606
296597;5.02;-12.98;-0.12;13.917442293754984;13.00864681013453;-0.5196239472529685
296617;3.61;-12.67;0.08;13.174498092906614;12.750817212946668;-0.541746200187614
296637;4.04;-11.69;0.12;12.368997534157728;12.223745494619981;-0.5869699215706379
