Tiempo(ms);X(m/s²);Y(m/s²);Z(m/s²);magnitud;suavizado;normalizado
506190;7.06;-5.37;-6.35;10.908849618543652;10.792669902058625;-0.6057380990741079
506210;5.81;-5.1;-6.47;10.081021773610052;10.271032560582096;-0.6547311428257382
506230;4.94;-5.49;-5.92;9.465204699318447;9.876472629412543;-0.6917888655641322
506250;4.51;-5.33;-6.39;9.46472926184368;9.481487527667554;-0.7288865210277129
506270;3.92;-5.1;-6.94;9.462557793746889;9.206534447173363;-0.7547105700963004
506290;2.75;-5.06;-6.83;8.933924109818708;9.048618863011676;-0.7695422635137968
506310;2.12;-5.02;-6.79;8.70625637113909;8.856691529060654;-0.7875683968476952
506330;1.69;-4.98;-6.9;8.675626778510011;8.634734369305814;-0.8084149811970363
506350;1.41;-4.59;-7.02;8.505092592088577;8.46652917158056;-0.8242130921759754
506370;1.02;-4.28;-7.1;8.352771994972686;8.381175237165811;-0.832229675174652
506390;0.55;-3.77;-7.14;8.092898121192432;8.308720023133526;-0.839034788974729
506410;0.47;-3.41;-7.53;8.279486699065348;8.313753086585482;-0.8385620753127654
506430;0.47;-3.22;-7.65;8.31335070834859;8.35253306096556;-0.8349197958392285
506450;0.55;-3.22;-7.88;8.530257909348345;8.459397147776496;-0.8248829436733416
506470;1.26;-3.06;-7.88;8.546671866873094;8.527599573058243;-0.8184772588419265
506490;1.92;-2.47;-8.04;8.627218555247108;8.61832613493282;-0.8099560697668223
506510;2.35;-1.69;-8.12;8.62049882547408;8.754372270340928;-0.7971783912259743
506530;2.98;-0.86;-8.2;8.766983517721474;9.066278110300688;-0.7678836777373214
506550;3.69;0.39;-8.43;9.21048858638889;9.507998444726365;-0.7263965717543697
506570;4.63;1.22;-8.9;10.106201066671888;10.38960702862228;-0.6435944322442539
506590;5.61;1.77;-9.1;10.835820227375498;11.783011240293309;-0.5127235990464807
506610;7.53;3.26;-10.12;13.028541744953653;13.572127645041387;-0.3446868207620293
506630;9.45;5.92;-11.1;15.73400457607662;15.562615737562231;-0.15773687977824946
506650;11.22;8.36;-11.57;18.156070610129277;18.317401305807287;0.1009971469870921
506670;12.71;10.43;-11.49;20.058641529276105;21.75956497927206;0.4242908647584841
506690;16.67;14.08;-11.38;24.609748068600783;25.88318110849098;0.8115877267160579
506710;20.91;19.38;-10.08;30.23936011227751;30.9871716205879;1.290962975733429
506730;24.4;25.5;-8.71;36.35208522217123;35.08929862524938;1.676241543493262
506750;29.73;31.5;-5.61;43.676023170613874;38.46772225614901;1.9935486908146065
506770;29.46;27.89;-0.35;40.56927655258348;40.919985997315166;2.2238693661355393
506790;33.89;23.38;5.22;41.50186622309893;41.33835845448648;2.2631636007864797
506810;35.46;20.44;11.45;42.500678818108305;37.80553020044234;1.9313545153259666
506830;24.95;-2.39;29.15;38.44394750802784;38.67944168707832;2.0134337307031025
506850;21.54;4.08;14.0;26.011881900393135;37.20284423009985;1.8747492500090623
506870;43.7;4.98;9.22;44.93883398576337;34.33936918005676;1.6058069269549613
506890;31.77;0.51;12.43;34.11887893820663;32.734894265978696;1.4551119835268043
506910;22.95;4.2;15.81;28.183303567892818;33.33962594413352;1.5119093851123069
506930;24.05;7.3;17.14;30.421572937637528;29.505862639412733;1.1518359808772463
506950;24.05;-1.49;16.2;29.035540291167305;27.79853444751594;0.991480887111868
506970;21.61;-1.49;13.96;25.77001746215939;26.4472413961106;0.8645652038876163
506990;21.38;-1.57;13.96;25.58223797872266;23.89814731089975;0.6251500621528358
507010;17.3;-0.55;12.63;21.42683831086612;21.456932893291313;0.39586715761525415
507030;12.98;-1.61;11.89;17.67610251158326;19.440248638680156;0.20645682966649465
507050;11.85;-3.77;11.34;16.829468203125135;17.094659393699878;-0.013844800154312626
507070;11.06;-4.79;10.04;15.686596189103613;15.263187409830849;-0.18585968463630848
507090;8.67;-5.57;9.26;13.854291753821268;14.027089348794783;-0.30195606342358183
507110;6.51;-6.24;8.32;12.26947839152097;12.87388005077265;-0.4102673921962891
507130;5.57;-6.71;7.49;11.495612206402928;11.732137922461854;-0.5175017053822963
507150;5.22;-7.3;6.47;11.063421713014467;11.048428823667859;-0.5817167972232802
507170;4.43;-7.53;4.82;9.977885547549642;10.465026128510086;-0.6365109453718362
507190;3.02;-9.1;4.12;10.43574625985128;10.124431705921088;-0.6685001380937972
507210;2.59;-8.39;3.22;9.35246491573211;9.699378197690885;-0.7084218681343666
507230;2.47;-9.18;2.35;9.792640093457942;9.892062498524794;-0.6903246392161168
507250;2.0;-8.59;1.45;8.93815417186345;10.032713955774282;-0.6771144212143735
507270;2.75;-10.59;0.04;10.941307051719187;10.373502953741985;-0.645106953650326
507290;2.43;-10.83;-0.94;11.139003546098726;10.617197448785099;-0.6222187627399828
507310;2.24;-10.75;-1.29;11.056409905570614;10.973583405391436;-0.5887464029678506
507330;3.02;-10.51;-1.29;11.011112568673521;10.917792862374982;-0.5939863432435897
507350;3.69;-9.96;-1.45;10.72008395489513;10.848425844515711;-0.6005014085402568
507370;3.41;-9.96;-1.69;10.662354336636914;10.896900487465338;-0.5959485897252668
