Tiempo(ms);X(m/s²);Y(m/s²);Z(m/s²);magnitud;suavizado;normalizado
70302;6.75;-7.61;-5.1;11.379130019469853;11.048558484072498;-0.4806404030437969
70322;5.49;-7.26;-5.1;10.433489349206237;10.531550222324706;-0.5483662482996753
70342;4.71;-6.55;-5.45;9.7359693918993;10.000246747347427;-0.6179647046349337
70362;4.16;-5.69;-6.16;9.36094546506922;9.471391836517103;-0.6872424096615862
70382;3.65;-4.82;-6.79;9.091699511092521;9.068248539595903;-0.7400524372053027
70402;2.82;-4.43;-6.98;8.734855465318244;8.724368729014364;-0.7850992044645602
70422;2.08;-4.35;-6.9;8.417772864600233;8.422994711049139;-0.8245778968085753
70442;1.73;-3.77;-6.86;8.016570338991606;8.120129651907881;-0.8642519090950934
70462;1.65;-3.02;-7.06;7.854075375243097;7.80722829215569;-0.9052406333357681
70482;1.41;-2.59;-6.98;7.577374215386224;7.656165807306576;-0.9250291652216481
70502;1.33;-2.79;-6.47;7.170348666557296;7.637625540402249;-0.9274578599645914
70522;1.96;-2.59;-6.94;7.662460440354652;7.613322670284454;-0.9306414307944023
70542;2.31;-2.04;-7.3;7.923869004469975;7.770607224131943;-0.9100378347918856
70562;2.04;-1.53;-7.3;7.732561024654122;8.143976563099269;-0.8611280669117619
70582;2.71;-1.69;-7.73;8.36379698462367;8.450511391633967;-0.8209733307133577
70602;3.45;-1.1;-8.28;9.037195361393932;8.813311466103881;-0.7734480907504481
70622;4.31;-0.2;-8.12;9.195134583028134;9.413042490632384;-0.6948859215018245
70642;5.18;0.31;-8.24;9.737869376819551;10.140690559118472;-0.599567172976549
70662;6.63;0.9;-8.39;10.731216147296635;10.877279788569052;-0.5030771710522621
70682;8.12;2.08;-8.59;12.002037327054103;12.042134360970605;-0.3504862622544553
70702;8.9;4.16;-8.08;12.72014150864683;13.869022566486564;-0.11117181205922785
70722;10.67;6.16;-8.59;15.019407445035906;15.793785109560606;0.14096375286552393
70742;13.26;9.38;-9.61;18.87231040439935;17.7680931777588;0.399589567203962
70762;14.32;11.18;-9.18;20.35502886266684;20.118295765556407;0.7074559371591717
70782;15.22;12.55;-9.45;21.87357766804507;22.301887264430707;0.9934969753717373
70802;15.22;15.97;-10.59;24.471154447634873;24.39944630067908;1.268268133232511
70822;18.24;15.97;-9.22;25.937364939407395;26.848182240821142;1.589041946002781
70842;19.85;19.57;-9.22;29.360105585641207;28.87546764441918;1.8546075620519873
70862;25.14;19.61;-6.79;32.59870856337717;30.62723494929461;2.0840814993024823
70882;27.62;16.04;-2.12;32.01000468603527;31.59866153844798;2.2113341792345897
70902;28.95;15.97;3.33;33.22999097201201;31.864583399223655;2.2461687923840294
70922;26.71;6.39;13.93;30.794497885174227;30.922223868181458;2.122723771294792
70942;29.89;4.12;5.61;30.689714889519582;29.628501310232924;1.9532517139867338
70962;27.14;2.71;5.81;27.886910908166218;27.86526421996003;1.722275284477564
70982;24.63;1.33;6.63;25.541391896292573;26.26596155493396;1.5127735553510235
71002;22.83;0.59;8.63;24.413805520647536;24.11411491304602;1.2308909560474612
71022;20.44;0.59;10.08;22.7979845600439;22.997877875879613;1.0846687340031826
71042;19.38;1.14;4.51;19.930481680079886;21.400282621028655;0.8753906682218215
71062;20.63;-0.94;8.43;22.305725722334163;19.624288968769335;0.6427431842885521
71082;15.1;-3.3;8.32;17.55341562203778;17.913755762612006;0.41867073555510115
71102;12.94;-4.47;7.34;15.533837259350953;16.617840833118645;0.24891148706080057
71122;11.85;-4.71;6.35;14.24531852925725;14.411657329123774;-0.0400890060696485
71142;10.87;-5.22;5.96;13.45090703261308;12.93293975560531;-0.23379460996600082
71182;9.18;-5.33;3.8;11.274808202359807;11.708469836007843;-0.3941948712979755
71202;7.73;-5.84;3.06;10.159827754445447;10.668429070862233;-0.5304357113997106
71222;6.79;-6.12;2.24;9.411487661363639;9.78936223829677;-0.6455896628484525
71242;6.51;-6.16;1.22;9.045114703529192;9.358604533792496;-0.7020170583013036
71262;6.28;-6.51;0.43;9.055572869785765;9.149910767361225;-0.7293550387107647
71282;6.08;-6.79;-0.35;9.121019679838435;9.102611872690172;-0.7355509892559969
71302;5.84;-6.9;-1.18;9.116358922289095;9.144087243250787;-0.7301178951715378
71322;5.84;-6.9;-1.57;9.17499318800837;9.307030419208768;-0.7087730441567296
71342;5.41;-7.34;-1.57;9.252491556332272;9.51643313153863;-0.6813421949020775
71362;5.41;-8.12;-1.49;9.870288749575668;9.769399291055443;-0.6482047225597747
71382;6.0;-8.08;-1.45;10.168033241487755;10.013737086068753;-0.6161975286335266
71402;5.61;-8.39;-2.43;10.381189719873152;10.285020101895173;-0.5806606273695178
71422;5.14;-8.67;-2.55;10.39668216307491;10.426271312864948;-0.5621573299096194
71442;5.02;-8.98;-2.59;10.608906635464374;10.652404472598402;-0.532534864435747
71462;5.14;-8.79;-2.86;10.576544804424552;10.884230652516347;-0.5021666379507257
71482;5.41;-9.3;-3.45;11.298699040155022;11.198006001661673;-0.46106342488119817
71502;4.94;-9.77;-3.65;11.540320619462873;11.574660985544124;-0.41172325173378677
