Tiempo(ms);X(m/s²);Y(m/s²);Z(m/s²);magnitud;suavizado;normalizado
478150;6.2;-8.32;-3.14;10.840756431172135;11.540225451941513;0.48822371363148825
478170;6.63;-8.51;-2.9;11.170810176527036;11.369408562835053;0.30764389785926705
478190;7.1;-9.45;-2.9;12.17055873820097;11.240096495972116;0.17094108507896305
478210;6.55;-8.71;-3.14;11.341349126096066;11.217900474881862;0.14747646503863215
478230;6.12;-8.04;-3.45;10.677008007864375;11.148846289084188;0.07447553278378367
478250;6.12;-8.04;-3.61;10.729776325720866;10.843150854104653;-0.2486917232163484
478270;6.71;-7.69;-3.61;10.825539247538664;10.6120575062678;-0.4929930589733568
478290;7.37;-6.71;-3.73;10.6420815633033;10.538596737987675;-0.5706524290268833
478310;6.79;-6.55;-3.84;10.185882386911798;10.521598024772171;-0.5886226924878186
478330;6.16;-7.3;-3.88;10.30970416646375;10.629818132247326;-0.47421733612675104
478350;6.32;-7.73;-3.69;10.644782759643336;10.836142918723784;-0.256100192523106
478370;6.9;-8.28;-3.61;11.36663978491445;11.101412097594793;0.0243302713563793
478390;6.63;-8.79;-3.88;11.67370549568559;11.232770149543176;0.1631960061506326
478410;6.2;-8.67;-4.35;11.512228281266838;11.25318932093512;0.18478222181974235
478430;6.16;-8.0;-4.28;10.966494426205669;11.19477355182786;0.12302773794662131
478450;6.59;-7.53;-3.92;10.746878616603055;11.102823570918206;0.02582241650691265
478470;7.37;-7.53;-3.41;11.07456093937814;10.969389671202824;-0.11523780976471422
478490;7.88;-7.3;-3.22;11.213955591137323;10.747158516913624;-0.3501704391452965
478510;7.61;-7.06;-3.14;10.84505878268993;10.520033557671415;-0.5902765756741599
478530;6.2;-6.86;-3.41;9.855338654759663;10.109198973448134;-1.0245921396677178
478550;5.73;-6.67;-3.88;9.61125382039201;9.765410751479651;-1.3880293507800021
478570;5.57;-6.2;-3.45;9.020388018261743;9.476803206806764;-1.6931320693702105
478590;5.41;-7.26;-2.86;9.495014481294907;9.326471590727055;-1.8520557898431622
478610;5.3;-7.22;-2.86;9.40202105932549;9.069453543118033;-2.1237635344939094
478630;4.67;-6.59;-4.2;9.10368057436112;8.965833524940843;-2.2333058864863373
478650;4.08;-5.81;-4.35;8.326163582346913;9.103182268256912;-2.088107066309346
478670;4.59;-5.88;-4.08;8.502287927375784;10.34226327033337;-0.7782072065690459
478690;5.41;-8.24;-2.55;10.181758197875256;11.966928148088858;0.9393143210232116
478710;8.28;-12.83;-3.18;15.597426069707785;13.038986062882438;2.072644999056589
478730;8.28;-14.12;-5.37;17.227004963138544;13.290575607985847;2.338613978720394
478750;6.79;-11.45;-3.18;13.686453156314823;13.405908889583037;2.460539057980245
478770;6.79;-5.3;-4.59;9.760235652892813;12.146304316973069;1.1289426165651697
478790;8.16;-5.3;-4.59;10.758424605861213;11.072110611783554;-0.006645921555950919
478810;6.98;-4.63;-4.04;9.299403206657942;10.334640972509622;-0.7862651517990155
478830;4.94;-8.98;-5.96;11.856036437190973;10.49349317633808;-0.6183338550027351
478850;5.73;-7.06;-4.16;9.999104959945166;10.670869010062539;-0.43082022245762763
478870;8.43;-5.65;-2.9;10.5544966720351;11.135678455602747;0.060555100462153004
478890;8.59;-7.41;-2.63;11.645303774483516;11.43407937911986;0.3760109320069921
478910;8.79;-7.22;-2.39;11.62345043435898;12.088916933912314;1.068275295464957
478930;10.79;-7.06;-3.45;13.34804105477654;12.542416164471357;1.547693975523913
478950;10.87;-6.75;-3.53;13.273292733907438;12.63431802803864;1.6448484295062755
478970;9.89;-7.45;-3.33;12.821992824830312;12.638137335607846;1.6488860270812715
478990;9.38;-7.14;-2.75;12.104813092319931;12.2400369938883;1.2280325228252023
479010;9.02;-6.86;-2.67;11.642546972205007;11.816092234216223;0.7798574799494971
479030;8.51;-6.94;-2.9;11.357539346178818;11.537782031496903;0.48564064110247857
479050;8.24;-6.98;-2.79;11.153568935547042;11.423208799064685;0.36451905111647237
479070;8.43;-7.3;-2.51;11.430441811233718;11.435121588760556;0.3771127084525027
479090;8.28;-7.65;-2.43;11.531946930158846;11.48679257617789;0.4317369170855018
479110;8.32;-7.77;-2.71;11.702110920684353;11.529354839177664;0.47673179816285094
479130;8.47;-7.65;-2.16;11.615894283265495;11.48349057286418;0.42824618994963076
479150;8.16;-7.73;-1.69;11.366380250545905;11.350565702300747;0.28772408605549377
479170;7.85;-7.85;-1.49;11.201120479666308;11.13299254718125;0.057715680715825605
479190;7.65;-7.61;-1.29;10.867322577341671;10.894931433006978;-0.19395165946929668
479210;7.37;-7.57;-1.02;10.614245145086862;10.740971310266813;-0.35671127150836196
479230;7.18;-7.49;-1.02;10.425588712394136;10.595190338412122;-0.5108242586861618
479250;7.41;-7.45;-1.37;10.59657963684509;10.521869627543843;-0.5883355664388176
479270;7.41;-7.34;-0.94;10.47221562039285;10.504817359849842;-0.6063624452491574
479290;7.41;-7.41;-0.67;10.500719023000283;10.656476763177007;-0.44603504872412075
479310;7.45;-7.41;-0.67;10.528983806616857;10.813384023458973;-0.2801598574402999
479330;7.73;-8.08;0.2;11.18388572902996;10.86938271445004;-0.22096059818935895
