Tiempo(ms);X(m/s²);Y(m/s²);Z(m/s²);magnitud;suavizado;normalizado
44582;-10.12;-6.08;-3.8;12.402451370596056;12.161058636998069;-0.40108290854082573
44602;-9.18;-5.69;-3.3;11.293294470613967;11.276977917502954;-0.4886794522125159
44622;-7.96;-5.49;-2.9;10.095132490462916;10.441524591480242;-0.5714578933037331
44642;-7.02;-5.88;-2.28;9.436800305188193;9.686993760685237;-0.64621836643012
44662;-6.2;-6.35;-1.37;8.979944320540078;9.011180405457505;-0.7131793494938894
44682;-5.33;-6.71;-1.02;8.629797216621025;8.532298056462661;-0.7606280017179584
44702;-4.35;-6.55;-0.9;7.9142276944753105;8.228652616182185;-0.7907138190915443
44722;-3.69;-6.75;-0.35;7.700720745488698;7.927541673511233;-0.8205485132072161
44742;-3.41;-7.14;0.31;7.918573103785808;7.696920319048542;-0.8433989533337153
44762;-2.9;-6.86;0.63;7.4743896071853255;7.593120418394571;-0.8536836618792711
44782;-2.67;-6.94;0.78;7.476690444307562;7.544586137861666;-0.8584925386373828
44802;-2.63;-6.83;1.06;7.395228191205462;7.478527604628947;-0.8650377545476587
44822;-2.67;-6.9;0.94;7.458049342824168;7.554152787295786;-0.8575446552524514
44842;-3.06;-6.9;0.78;7.588280437622216;7.700312794686596;-0.8430628198406631
44862;-3.22;-7.1;0.94;7.852515520519523;8.021453813434162;-0.8112435044171151
44882;-3.88;-7.06;1.57;8.207490481261614;8.350358157942107;-0.7786549826428225
44902;-4.82;-7.3;2.12;9.00093328494329;8.817013537904561;-0.732417803764117
44922;-5.22;-7.1;2.28;9.102571065363895;9.210644848752953;-0.6934160004774588
44942;-6.16;-7.26;2.79;9.921557337434482;9.710077391264997;-0.6439311926352477
44962;-6.16;-6.9;3.3;9.820672074761482;10.086493591942386;-0.6066350980204949
44982;-7.14;-6.9;4.0;10.704653193821835;10.607009066848807;-0.5550613496918697
45002;-8.0;-6.2;4.0;10.883014288330232;11.256803899418916;-0.490678335591786
45022;-9.1;-5.53;4.86;11.705148439896009;12.29480272601337;-0.3878312679655741
45042;-10.47;-4.94;6.28;13.170531500285021;13.634567994679008;-0.2550845579892439
45062;-12.04;-3.53;8.24;15.010666207733752;15.503170199800262;-0.06993959208681202
45082;-13.73;-1.49;10.59;17.403479537150034;18.081868146558577;0.1855631265318136
45102;-15.26;0.63;13.26;20.226025313936496;21.343989793248543;0.5087808768859117
45122;-17.65;3.96;16.67;24.598638173687583;24.583506974466594;0.8297589301136923
45142;-20.04;8.12;20.04;29.481139733734853;27.60276122069161;1.1289128768103516
45162;-20.95;12.75;19.3;31.208252113823995;30.873371901893496;1.4529717382371787
45182;-24.36;15.81;14.59;32.49975076827513;41.168457049441535;2.4730300381693078
45202;-30.13;18.36;9.65;36.57907871994591;40.87039630276996;2.443497563773142
45222;-45.42;42.68;-43.62;76.07406391142779;40.4381940465697;2.4006740715564248
45242;-19.85;19.3;-4.12;27.99083600037698;40.798839202361215;2.4364075384703012
45262;-23.81;15.85;-5.06;29.04724083282266;40.11985794478195;2.3691326730985427
45282;-29.5;14.71;-9.49;34.302976547232745;30.94367017155268;1.4599370359893584
45302;-27.85;12.28;-13.22;33.18417243204959;30.838524726395065;1.4495190081152882
45322;-25.26;11.34;-12.04;30.19312504528142;29.999808900240748;1.3664173117726497
45342;-22.44;10.55;-11.81;27.4651087745889;27.653502460594176;1.1339404236610724
45362;-19.85;8.98;-11.96;24.85366170205107;25.770906924847132;0.9474089696583521
45382;-17.42;8.04;-11.89;22.571444348999915;23.14411661284169;0.6871411601608632
45402;-20.28;1.73;-12.28;23.771194753314358;21.180692002075066;0.49260099446048444
45422;-12.51;5.37;-10.28;17.059173485254203;19.259873758815786;0.30228235565210765
45442;-10.63;6.24;-12.63;17.647985720755784;17.53874940260966;0.13174979962156913
45462;-9.49;5.02;-10.83;15.249570485754672;15.525089222936595;-0.0677678100028197
45482;-9.49;3.96;-9.45;13.965822567969278;14.676487640528274;-0.15184900749318825
45502;-9.14;3.96;-9.41;13.702893854949034;13.512079706567288;-0.26722095056318934
45522;-8.16;3.02;-9.41;12.816165573212606;12.731936522966881;-0.34451914850539883
45542;-6.59;2.2;-9.57;11.82594605095085;12.052223215339229;-0.41186654690793084
45562;-6.28;0.9;-9.41;11.348854567752642;11.292123174353865;-0.48717882888264913
45582;-5.57;-0.04;-8.98;10.567256029831018;10.619585169981637;-0.5538152834187315
45602;-4.82;-0.59;-8.63;9.902393650022201;10.165427095068964;-0.5988142035011172
45622;-4.39;-1.69;-8.2;9.45347555135147;9.8043038703285;-0.6345950384738613
45642;-3.45;-1.88;-8.71;9.555155676387487;9.62071379926294;-0.6527855219027581
45662;-2.9;-2.47;-8.75;9.543238444050322;9.636086767155916;-0.6512623364925281
45682;-3.33;-3.41;-8.39;9.649305674503218;9.818527445974219;-0.6331857372214493
45702;-4.04;-3.92;-8.24;9.979258489487082;9.90098671699418;-0.6250155023370592
45722;-4.24;-3.96;-8.59;10.365678945442985;10.04194191655054;-0.6110493700355406
45742;-3.33;-4.86;-8.04;9.967452031487284;10.218810000130526;-0.5935249150103362
45762;-3.45;-5.57;-7.88;10.248014441832135;10.389082952386003;-0.5766539192183768
