Tiempo(ms);X(m/s²);Y(m/s²);Z(m/s²);magnitud;suavizado;normalizado
35182;-9.02;-5.41;-7.06;12.667758286295173;12.594542457748528;-0.3893601597790938
35202;-8.43;-5.53;-6.55;12.02282412746689;12.199702939740899;-0.43365750708773415
35222;-8.32;-5.92;-6.12;11.90475535237915;11.831630908436576;-0.4749517896042307
35242;-8.08;-6.32;-5.41;11.597279853482885;11.374789149068917;-0.526205215760547
35262;-7.37;-6.35;-5.06;10.965536922558785;10.974556631352868;-0.5711076078284474
35282;-6.9;-6.55;-4.16;10.383549489456868;10.526965330811233;-0.6213232179387702
35302;-6.43;-6.98;-3.22;10.021661538886654;10.085147237874901;-0.6708911274752815
35322;-5.81;-7.22;-2.75;9.66679884967097;9.680843923125957;-0.7162502253736901
35342;-5.14;-7.53;-2.24;9.388189388801228;9.29479188535886;-0.7595616985577067
35362;-4.55;-7.53;-1.61;8.944020348814062;8.833832507239169;-0.811277083508988
35382;-3.84;-7.45;-1.1;8.453289300621385;8.348324939706862;-0.8657465485931194
35402;-2.86;-7.1;-0.98;7.7168646482881895;7.9808711566847395;-0.906971469362297
35422;-2.12;-6.9;-0.55;7.239261012009445;7.7288299183308595;-0.9352481685331381
35442;-1.92;-7.3;0.2;7.550920473690608;7.552436235951006;-0.9550379105803851
35462;-2.04;-7.37;0.75;7.683814157044664;7.497318660726874;-0.9612215934721932
35482;-2.35;-7.1;1.18;7.571320888722125;7.663942224634285;-0.942527968483857
35502;-3.14;-6.51;1.77;7.441276772167529;7.795949348969022;-0.9277179883091834
35522;-2.98;-6.98;2.75;8.072378831546498;8.156154624830213;-0.8873062830985626
35542;-3.06;-6.71;3.61;8.21095609536429;8.825189785243522;-0.8122467170954767
35562;-4.51;-6.86;4.75;9.484840536350625;9.943511496618736;-0.6867813495417056
35582;-5.73;-6.51;6.63;10.91649669078867;11.687540754870216;-0.4911173740636896
35602;-6.9;-5.1;9.81;13.032885329043605;14.402773086474983;-0.1864933834771599
35622;-9.38;-3.14;13.57;16.792525122803895;17.54417177807927;0.16594253676478252
35642;-12.2;-0.63;18.04;21.787117753388124;21.051940529480824;0.5594817940389955
35662;-12.2;3.18;21.81;25.191833994372065;24.674548322062485;0.9659049311168715
35682;-16.08;3.18;23.26;28.455340447796438;27.492035849310685;1.2820010102582318
35702;-19.69;6.43;23.26;31.14592429195191;29.222027842195047;1.4760901342057613
35722;-18.28;10.51;22.56;30.8799627590449;31.616590479283275;1.7447379466705248
35742;-18.75;14.44;19.14;30.437077717809903;34.7053497228781;2.0912682070069524
35762;-28.83;19.1;13.61;37.16464717981324;35.901829279205096;2.225502162923394
35782;-35.34;23.81;10.55;43.89913666577055;35.99748053105717;2.236233349976752
35802;-32.99;8.59;-14.71;37.1283220735869;35.63585820765254;2.1956626651191566
35822;-27.73;13.85;-4.75;31.35821901830523;33.93821219973423;2.0052024619476208
35842;-26.2;10.04;-5.69;28.6289661007868;31.04107370757792;1.6801702801744698
35862;-26.12;10.4;-5.65;28.676417140221684;29.573036672950707;1.5154700832109742
35882;-25.89;11.65;-7.69;29.413444204988984;28.102806411154177;1.3505238264150274
35902;-24.91;11.45;-11.65;29.788136900450823;26.490682599201612;1.169658423775132
35922;-17.06;12.59;-11.26;24.0070677093226;24.653124661747913;0.963501394291668
35942;-17.42;5.22;-9.61;20.568347041023983;22.898384463841502;0.7666357503071901
35962;-14.95;7.45;-10.04;19.48862745295317;20.182572624463052;0.4619467443006022
35982;-15.69;6.98;-11.45;20.63974321545692;18.031578672022064;0.2206250887305977
36002;-11.34;4.31;-10.75;16.209077703558584;16.72676739480217;0.07423731424718452
36022;-9.22;3.84;-8.71;13.252097947117658;15.529392992496167;-0.06009703512358932
36042;-9.22;3.61;-9.96;14.044290654924513;13.869296046731833;-0.24634458031260714
36062;-9.85;1.57;-9.1;13.501755441423162;12.96296418183547;-0.3480266449620382
36082;-7.02;0.75;-10.12;12.339258486635249;12.556496463553563;-0.3936285689471049
36102;-6.86;0.0;-9.45;11.677418379076773;11.833735166370966;-0.4747157112982471
36122;-6.75;-0.63;-8.94;11.219759355708124;11.227885450728518;-0.5426864539586512
36142;-5.45;-1.06;-8.83;10.430484169011523;10.87647416125613;-0.5821115551149006
36162;-5.06;-2.47;-8.83;10.472506863210928;10.612383253604262;-0.6117401158940748
36182;-5.06;-3.45;-8.63;10.5822020392733;10.470455169197699;-0.6276631361619855
36202;-4.79;-3.45;-8.51;10.356963840817443;10.478024020264876;-0.6268139809757419
36222;-4.59;-4.12;-8.51;10.510118933675297;10.505592391999627;-0.6237210642797885
36242;-4.35;-4.35;-8.47;10.468328424347414;10.428057572935192;-0.6324197548919667
36262;-4.43;-4.75;-8.39;10.610348721884687;10.390511406656907;-0.6366320879839774
36282;-3.92;-5.02;-7.96;10.194527943951108;10.32791989386477;-0.6436542776440127
36302;-3.77;-5.02;-8.0;10.16923300942603;10.31903429332073;-0.6446511599604824
36322;-3.41;-5.14;-8.12;10.197161369714612;10.349334405636643;-0.6412517672008071
36342;-3.37;-5.88;-7.92;10.423900421627215;10.344928263884931;-0.6417460956116298
36362;-4.43;-6.55;-7.3;10.76184928346425;10.361474795035438;-0.6398897276350255
