Tiempo(ms);X(m/s²);Y(m/s²);Z(m/s²);magnitud;suavizado;normalizado
97368;-0.9;-5.14;-4.98;7.213182376732201;6.963072285894219;-0.8768713150827673
97388;-0.27;-5.33;-4.2;6.791303262261228;6.878567138760113;-0.8845486223458529
97408;-0.31;-5.81;-3.1;6.592586745731905;6.725107795352622;-0.898490430291125
97428;-0.59;-6.08;-1.73;6.348810912289009;6.654293465912859;-0.9049239243938647
97448;-0.08;-6.67;-0.35;6.67965567974877;6.78027268625746;-0.8934786903915549
97468;0.04;-6.83;0.63;6.859110729533385;7.164320460681981;-0.8585878835241086
97488;0.67;-6.98;2.43;7.421199363984234;7.729469720228943;-0.8072439753458082
97508;1.49;-7.45;3.84;8.51282561785451;8.42301043675707;-0.7442356810486909
97528;2.2;-7.49;4.82;9.174557210023817;9.24628555521022;-0.6694409938518556
97548;2.51;-7.88;5.88;10.147359262389402;10.003675446669728;-0.600631990946246
97568;2.63;-8.12;6.9;10.975486321799139;10.998241391475;-0.5102755024881676
97588;2.35;-8.0;7.49;11.208148821281773;11.641409044253129;-0.45184360976311083
97608;2.08;-9.77;9.06;13.485655341880868;12.04245236350325;-0.41540875470268757
97628;0.63;-8.75;8.75;12.390395473914463;12.213721089433175;-0.39984896126863123
97648;-0.31;-8.51;8.67;12.15257585864001;12.341801012037218;-0.38821287810196936
97668;-1.73;-8.12;8.43;11.83182995144876;11.836592387544494;-0.4341111691970221
97688;-2.43;-8.24;8.16;11.848548434301984;11.482729854226086;-0.4662596416784434
97708;-2.47;-7.49;7.61;10.959612219417254;11.059597057632427;-0.5047013295839499
97728;-2.43;-6.55;8.0;10.621082807322425;10.635314484706617;-0.5432474748685049
97748;-2.2;-5.1;8.36;10.036911875671718;10.620183316392586;-0.5446221441322827
97768;-2.43;-4.08;8.47;9.710417086819701;11.53818820284983;-0.4612212410942504
97788;-5.61;-2.35;10.08;11.77289259273183;13.003978883717872;-0.328053903694875
97808;-7.88;0.82;13.38;15.549636651703473;15.371242551408022;-0.11298758920453436
97828;-10.83;7.1;12.43;17.95003621166264;18.84855319611412;0.20292668553474122
97848;-10.67;15.22;11.53;21.87323021412247;21.905861594346412;0.480683683389468
97868;-10.67;22.12;11.45;27.096970310350198;25.411095940034507;0.799134831202535
97888;-7.45;22.12;13.69;27.05943458389329;30.180332204144417;1.2324207723738558
97908;-4.51;29.77;13.69;33.07580838014394;35.50722954368955;1.716370318899116
97928;-7.02;39.85;10.47;41.796217532212175;40.982277367278456;2.2137793625763535
97948;-10.71;47.27;-1.96;48.50771691184816;43.35910793157459;2.4297148312814283
97968;-16.36;39.58;-33.66;54.47220942829472;44.260565176310635;2.5116123782011464
97988;1.73;37.74;-9.45;38.94358740537395;43.55204764849272;2.4472434380026553
98008;-3.57;34.4;-14.71;37.5830946038242;41.17590145671964;2.2313701446599126
98028;-12.83;32.52;-15.53;38.253629893122564;37.00171492335201;1.8521445746571668
98048;-17.18;29.66;-12.91;36.62698595298281;35.0686388247391;1.6765242760684156
98068;-13.85;28.13;-12.08;33.601276761456546;32.57995785108538;1.4504271782879274
98088;-7.85;25.3;-12.47;29.27820691230937;29.43096975909976;1.1643410643663068
98108;-5.26;21.5;-11.92;25.13968973555561;25.909598856530135;0.8444239075638563
98128;-7.53;18.91;-9.61;22.508689433194462;22.42690863871875;0.5280208976756086
98148;-9.06;14.83;-7.73;19.020131440134687;18.14115387636675;0.13865933473326122
98168;-8.59;12.24;-6.2;16.187825672399615;15.584558074730428;-0.09360783694005914
98188;-0.16;7.26;-2.98;7.849433100549364;13.25463417644321;-0.3052818269086267
98208;-5.65;10.67;-2.63;12.356710727374013;11.657942933215768;-0.45034150308529536
98228;-6.35;8.55;-2.12;10.859069941758365;10.941293505378969;-0.5154492278098761
98248;-7.45;8.04;-1.29;11.036675223997488;11.595540874038658;-0.4560107409767062
98268;-7.77;9.92;-0.31;12.60457853321562;11.856853847674206;-0.4322704120326366
98288;-6.2;9.22;0.47;11.120669943847808;11.777022650838754;-0.43952309010102686
98308;-7.49;11.41;-0.63;13.663275595551749;11.860513657925344;-0.43193791763702316
98328;-4.2;9.57;-0.43;10.459913957581104;11.325477101683877;-0.4805460815010569
98348;-4.51;10.51;-0.63;11.454130259430437;11.152719236398255;-0.49624116350366737
98368;-4.82;8.63;-0.94;9.929395752008277;10.387118768282635;-0.5657960987214953
98388;-6.16;8.16;-0.82;10.256880617419704;10.195970530324404;-0.5831619492687272
98408;-6.79;6.94;-1.57;9.835273254973652;9.988393863413624;-0.6020203254335803
98428;-7.1;6.12;-1.57;9.504172767789946;9.973188709389856;-0.6034017163119105
98448;-7.1;7.49;-1.41;10.41624692487654;9.813932032452566;-0.6178702130131257
98468;-6.12;7.49;-1.88;9.853369981889445;9.702322341568484;-0.6280099727735022
98488;-5.18;7.69;-1.88;9.46059723273325;9.730751896420745;-0.6254271427879253
98508;-4.9;7.65;-1.88;9.277224800553235;9.624532607321573;-0.6350771836119089
98528;-5.37;7.85;-1.61;9.646320542051253;9.641606079813911;-0.6335260556769027
98548;-5.84;7.85;-1.41;9.885150479380675;9.734908502795246;-0.6250495143784025
