Tiempo(ms);X(m/s²);Y(m/s²);Z(m/s²);magnitud;suavizado;normalizado
38682;-14.79;-5.96;-12.16;20.053211712840415;19.676436706681617;0.011352664797095915
38702;-14.04;-5.69;-11.57;19.062072290283655;19.05507605392564;-0.03705788463795027
38722;-12.98;-5.53;-11.02;17.902561269270944;18.143460609465496;-0.10808234417533402
38742;-12.98;-5.41;-10.51;17.555870812921814;17.122927963881786;-0.18759260262182578
38762;-11.53;-5.41;-9.92;16.143586962010644;16.007465118294217;-0.27449892504466084
38782;-9.85;-5.3;-9.92;14.950548484921883;14.909920443769247;-0.36000923292720566
38802;-8.55;-5.61;-8.79;13.484758062345797;13.7180479002073;-0.45286867684992793
38822;-7.37;-6.28;-7.77;12.414837896646093;12.649805455588645;-0.536096031920535
38842;-6.51;-6.67;-6.9;11.59650809511208;11.672723329205326;-0.6122210365721505
38862;-6.04;-6.79;-5.84;10.802374738917365;10.841059898224486;-0.6770163908647718
38882;-5.53;-6.94;-4.75;10.065137853005293;9.991947881666958;-0.7431711740347856
38902;-5.1;-6.86;-3.73;9.326440907441595;9.177281766678657;-0.8066422581109549
38922;-4.55;-6.35;-2.39;8.169277813858455;8.416150950979928;-0.8659423776413605
38942;-3.77;-6.43;-1.02;7.523177520170583;7.868819119609901;-0.9085853009780572
38962;-3.06;-6.28;0.39;6.99672066042371;7.580756350039612;-0.9310284294330473
38982;-2.71;-6.43;2.24;7.328478696155157;7.6497184521986075;-0.9256555542100905
39002;-2.71;-6.63;3.3;7.886127059590151;8.182389012554426;-0.8841548985436524
39022;-2.24;-6.0;5.61;8.51408832465344;9.376138785441118;-0.7911491986540881
39042;-0.98;-5.45;8.55;10.186530321949668;10.78131260089208;-0.6816713355869584
39062;-1.8;-5.65;11.53;12.96546952485717;12.424744264789483;-0.5536306728006231
39082;-2.79;-5.06;13.14;14.354347773409978;14.337475797422007;-0.40460870945972405
39102;-3.77;-4.55;14.98;16.103285379077153;15.911773808785671;-0.28195428748018186
39122;-5.18;-2.75;17.1;18.07774598781607;17.356753206764544;-0.16937514963453
39142;-7.92;1.49;16.16;18.05802037876799;20.291394482319625;0.05926436256222829
39162;-10.28;8.67;15.06;20.190366514751535;24.302243473707627;0.37175180848093164
39182;-12.12;17.46;19.77;29.027554151185388;29.209917610071546;0.7541113935878553
39202;-12.55;27.77;19.46;36.157530336017146;35.05316181443329;1.2093617560973593
39222;-10.63;39.34;12.47;42.61611666963568;40.70759159376261;1.649901483138493
39242;-9.69;45.27;9.57;47.2742414005767;44.75361587232964;1.9651294549841591
39262;-11.41;46.52;7.37;48.462515411398115;46.498988995579865;2.101112432810225
39282;-11.41;46.52;-11.49;49.25767554402055;47.31040587967935;2.164330367524794
39302;-16.4;40.17;-11.49;44.884395952268314;46.73662893133475;2.119627090612545
39322;-23.34;39.11;-10.2;46.673201090133084;46.31108047287842;2.086472376689586
39342;-17.46;38.8;-12.71;44.40535665885367;44.7802015881951;1.9672007626964554
39362;-7.02;42.52;-17.02;46.33477311911649;42.974204909678164;1.8264945704116848
39382;-5.73;36.95;-18.24;41.60328112060394;40.96146690350879;1.669681047837824
39402;-11.65;30.2;-15.42;35.85441255968364;39.38654476265936;1.5469779995875472
39422;-10.55;32.17;-13.93;36.60951105928622;35.686212813312935;1.2586831068141129
39442;-0.59;28.48;-22.87;36.530745954606516;31.424381542303575;0.9266414937606875
39462;-13.45;21.61;-11.26;27.83311337238434;27.406449394708154;0.6136021952549005
39482;-10.59;15.53;-7.65;20.29412476555715;22.671358347199792;0.24468865330767475
39502;-3.33;14.32;-5.69;15.76475182170655;17.549216482273522;-0.15438023022318234
39522;-0.39;12.16;-4.39;12.93405582174439;14.500780456955136;-0.39188555382018175
39542;-2.82;10.12;-2.98;10.920036629975193;13.040410429371565;-0.5056637840641212
39562;-7.14;10.16;-2.08;12.590933245792387;12.1636428344932;-0.5739732285174292
39582;-8.9;9.26;-1.96;12.992274627639304;11.82569538322255;-0.6003028998984888
39602;-6.24;9.26;-2.2;11.380913847314721;11.905978674617426;-0.5940479846095315
39622;-4.35;9.69;-3.69;11.244318565391145;11.60409615621357;-0.6175678172798912
39642;-5.18;8.98;-4.55;11.321453086949573;11.107093109744566;-0.6562895973664479
39662;-6.24;8.08;-4.31;11.08152065377311;10.873714295633189;-0.6744722688431825
39682;-5.88;7.65;-4.16;10.507259395294284;10.407242234240973;-0.7108153631281761
39702;-4.71;7.65;-4.86;10.214019776757826;9.97857467183811;-0.7442130881512543
39722;-4.35;5.73;-5.26;8.911958258430074;9.803201701118045;-0.7578764925379958
39742;-5.96;4.31;-5.49;9.178115274935262;9.67320715104199;-0.7680044392704307
39762;-7.3;4.35;-5.65;10.204655800172782;9.553340532162938;-0.7773433133254878
39782;-6.94;4.24;-5.57;9.857286644914005;9.625138730519252;-0.7717494762914575
39802;-6.94;3.45;-5.69;9.614686682362562;9.619822753593146;-0.7721636469709742
39822;-6.32;3.45;-5.84;9.270949250211652;9.528555154278747;-0.7792743557177072
39842;-6.47;2.79;-5.84;9.151535390304732;9.694327808241159;-0.766358917277839
39862;-7.3;3.06;-5.69;9.748317803600782;10.071283512759901;-0.7369900914799914
