Tiempo(ms);X(m/s²);Y(m/s²);Z(m/s²);magnitud;suavizado;normalizado
31342;-9.57;1.57;-6.51;11.68032105723126;11.353557805436278;-0.3452169664986594
31362;-9.02;1.14;-5.3;10.523782589924593;10.700142360513256;-0.4147497508378939
31382;-8.79;0.55;-4.16;9.740236136767937;9.948332692485158;-0.49475309314840166
31402;-8.71;-0.16;-3.02;9.220092190428469;9.120780330511757;-0.582816545522564
31422;-8.32;-0.43;-2.04;8.577231488073528;8.326733543931926;-0.6673145236397204
31442;-7.45;-0.71;-0.94;7.542559247364253;7.53421909413162;-0.7516494391239782
31462;-6.51;-0.75;-0.08;6.553548657025444;6.761267414002684;-0.8339025950550965
31482;-5.69;-0.78;0.63;5.777663887766405;6.120072483620062;-0.9021349411989158
31502;-5.14;-0.82;1.26;5.3553337897837885;5.787492604968652;-0.9375262150929108
31522;-4.82;-1.06;2.12;5.371256836160416;5.80811003095201;-0.935332224966614
31542;-4.82;-1.84;2.82;5.879659854107208;6.014496487421069;-0.9133697429351514
31562;-4.86;-1.84;4.16;6.65663578694223;6.588174086499775;-0.8523222101794958
31582;-4.75;-2.55;4.16;6.809596170111704;7.4633862352125275;-0.7591870722509897
31602;-4.94;-2.86;5.92;8.223721785177318;8.440005309082013;-0.6552607815999477
31622;-5.53;-3.18;7.37;9.747317579724179;9.343450623333577;-0.5591212295182754
31642;-5.53;-3.92;8.36;10.762755223454633;10.415762274005619;-0.4450118748497282
31662;-4.86;-3.84;9.3;11.17386235820005;11.68095743524197;-0.31037694545399874
31682;-4.55;-4.12;10.51;12.171154423471917;13.17270010318092;-0.15163410883241704
31702;-4.47;-4.82;12.98;14.549697591359072;14.922284883906633;0.034546830394906684
31722;-5.65;-4.79;15.53;17.206030919418925;16.761669503003308;0.23028376166934508
31742;-5.81;-4.31;18.12;19.5106791270832;18.69338227346527;0.4358457337921508
31762;-4.86;-3.77;19.42;20.37078545368342;20.64933753416269;0.6439874549222462
31782;-4.47;-3.61;21.06;21.829718275781754;22.50683987217365;0.8416523716028671
31802;-8.39;-4.24;22.44;24.329473894846146;24.544405722767344;1.0584786311704093
31822;-10.75;-4.82;23.73;26.493542609473728;26.938752941374513;1.3132715505576635
31842;-11.77;-4.86;26.83;29.69850838005168;28.57914793800929;1.487833129134372
31862;-13.73;-3.53;29.07;32.34252154671927;29.619938185347117;1.5985881539395257
31882;-12.79;-4.04;26.87;30.031693258955613;31.30080099699428;1.777456089024639
31902;-10.36;-2.94;27.5;29.533425131535285;33.50133690965419;2.011624702935729
31922;-14.98;1.1;31.5;34.897856667709554;35.955591814813445;2.2727926602588853
31942;-23.89;0.39;32.95;40.701187943351236;37.05548057283689;2.3898366150705175
31962;-30.2;-3.22;32.68;44.613796072515505;35.451561633595226;2.2191566126823843
31982;-22.87;0.82;27.18;35.53113704907289;34.29557613697544;2.096143159510619
32002;-10.32;4.71;18.28;21.51383043532695;31.010456672511857;1.746559284464509
32022;-21.93;3.92;-18.75;29.117929184610638;24.257148079710017;1.027910293828988
32042;-21.93;8.87;5.45;24.2755906210333;19.722874790792623;0.5453985179241689
32062;-3.92;8.87;4.86;10.847253108506319;18.52177341803792;0.4175840878089607
32082;-4.79;10.9;4.86;12.859770604485913;16.828443747505474;0.23738949995340333
32102;-12.98;7.06;4.71;15.508323571553438;15.36451715430971;0.08160669303621561
32122;-20.08;3.49;3.33;20.651280831948412;14.789091626513805;0.02037315557026785
32142;-16.63;3.3;0.24;16.955957655054462;13.611793018637673;-0.1049083186287022
32162;-6.0;4.98;-1.65;7.970125469526813;12.560697981270442;-0.21675992103749656
32182;-1.69;5.57;-3.84;6.973277565105235;10.104967419343112;-0.47808490942658577
32202;-1.49;6.08;-8.12;10.252848384717291;8.088358006650363;-0.6926811031326504
32222;1.1;3.22;-7.65;8.372628022311753;7.586847443540816;-0.7460490271685635
32242;2.16;1.77;-6.28;6.872910591590728;7.302417132899899;-0.7763164957492401
32262;1.41;1.96;-4.9;5.462572653979076;6.477418343339134;-0.8641082113573952
32282;-1.06;2.67;-4.75;5.5511260119006485;6.1260193390175255;-0.9015021104064065
32302;-1.37;0.39;-5.96;6.127854436913462;5.848533387860672;-0.9310305994387247
32322;-1.65;-2.35;-5.96;6.615633000703712;5.7954302289480015;-0.9366815379420866
32342;-1.22;-1.61;-5.1;5.485480835806466;6.096583076560149;-0.9046345513444117
32362;-0.63;-1.73;-4.86;5.197056859415722;6.544046558220723;-0.8570180127214946
32382;-1.57;-3.22;-6.08;7.056890249961381;6.8664861220490865;-0.8227058139078351
32402;-2.82;-3.49;-7.06;8.36517184521633;7.464263401490814;-0.7590937291656193
32422;-2.94;-3.3;-6.94;8.227830819845533;8.277283944685792;-0.6725766709408882
32442;-1.88;-5.14;-6.47;8.4743672330151;8.807684460853931;-0.6161344411302924
32462;-3.06;-6.04;-6.32;9.262159575390612;9.290953409992037;-0.5647076867133882
32482;-4.59;-6.28;-5.81;9.708892830802078;10.186087936777353;-0.469452521735005
32502;-5.37;-6.71;-6.51;10.781516590906865;11.075341422041266;-0.37482318400783715
32522;-5.06;-9.77;-6.35;12.703503453772113;11.897160056182493;-0.28736988259339297
