Tiempo(ms);X(m/s²);Y(m/s²);Z(m/s²);magnitud;suavizado;normalizado
16602;-5.18;-0.67;-3.61;6.349283424135356;6.390018117743257;-0.951444219551042
16622;-5.06;-1.06;-2.71;5.837062617447238;5.96364817832969;-0.9934033354976002
16642;-5.06;-1.14;-2.04;5.573580536782437;5.666312221354882;-1.0226642020374561
16662;-5.06;-1.18;-1.18;5.3280765760262865;5.560919361642186;-1.0330359257727333
16682;-5.06;-1.37;-0.12;5.243557952383095;5.789503972820285;-1.0105408872688166
16702;-5.37;-2.16;0.63;5.822319125571871;6.209216749446369;-0.9692369034961148
16722;-6.24;-2.75;1.49;6.979985673337733;6.769975314995472;-0.9140525870260973
16742;-6.32;-3.37;2.75;7.672144419912859;7.65778225012092;-0.8266834019932044
16762;-5.88;-3.73;4.2;8.131869403771804;8.614553914055321;-0.7325273898770097
16782;-6.79;-4.47;5.26;9.682592628010331;9.483339329656122;-0.6470301148204913
16802;-7.45;-4.82;5.81;10.606177445243882;10.50656014803703;-0.5463348335902343
16822;-6.79;-5.37;7.3;11.323912751341737;11.728929147923182;-0.4260413563665688
16842;-6.86;-5.14;9.49;12.788248511817402;12.779382332933722;-0.32266613472943534
16862;-7.45;-3.8;11.53;14.243714403202558;13.898062892180025;-0.2125766491593775
16882;-7.3;-4.24;12.32;14.934858553063032;15.197595142823626;-0.08468952734200938
16902;-7.92;-5.3;13.1;16.199580241475395;16.34160668914296;0.02789278364885536
16922;-9.53;-4.9;14.24;17.821574004559753;17.481508189742772;0.1400706245564674
16942;-10.43;-4.82;14.51;18.508306243414065;18.776117962647675;0.26747332475990443
16962;-11.85;-5.3;15.14;19.943221906201615;19.88388405544801;0.3764887164017387
16982;-11.85;-5.18;17.06;21.40790741758755;20.473401701806893;0.43450321740088527
17002;-11.81;-5.18;17.5;21.73841070547707;21.36274600746618;0.5220236952490521
17022;-10.2;-4.59;17.5;20.769162236354166;23.00432400194069;0.6835715789957622
17042;-9.38;-4.08;20.55;22.955027771710494;25.27806951255551;0.907331142449212
17062;-14.91;-3.57;23.61;28.151111878574174;27.77884763636636;1.1534330121024015
17082;-19.93;-2.98;25.85;32.77663497066165;30.43015706858636;1.4143486855425416
17102;-20.16;-3.14;27.5;34.24230132453133;32.927926020461825;1.6601544222312128
17122;-19.34;-1.18;27.97;34.02570939745416;36.07453701447664;1.9698127806937642
17142;-20.99;0.12;28.56;35.4438725310878;39.18069582740318;2.2754902352518123
17162;-30.79;-0.78;31.26;43.88416684864827;39.616775355785165;2.318404872992144
17182;-34.44;-4.75;33.54;48.30742903529435;37.63535527590094;2.123413089600823
17202;-22.95;0.39;28.28;36.422698966441246;40.14145210805994;2.3700383739688786
17222;-9.06;7.49;21.06;24.118608998033032;35.84139123645882;1.9468688772240323
17242;-10.08;9.65;-45.9;47.974356691882804;30.242736462066706;1.3959046015844916
17262;-14.55;14.32;9.18;22.383862490642674;26.53370726168683;1.0308986012037866
17282;2.43;14.08;14.44;20.31415516333377;26.020873537639595;0.9804305740295461
17302;-6.63;13.1;10.2;17.877552964541874;20.18533884287451;0.4061549175313747
17322;-17.93;11.49;3.33;21.55444037779687;17.95505070925867;0.18667199966588888
17342;-15.02;11.18;-1.65;18.79668321805738;15.834452412388533;-0.022016328448494358
17362;-5.26;8.94;-4.31;11.232421822563467;14.11710758173066;-0.19102043546623051
17382;-3.57;4.67;-7.73;9.71116367898307;11.74369105434948;-0.4245886354168105
17402;-0.43;3.61;-8.55;9.290828811252524;9.914734684155654;-0.6045764471835356
17422;0.82;3.33;-9.06;9.68735774089096;9.510183000280339;-0.6443884260332802
17442;0.08;2.98;-9.18;9.651901367088248;9.094009241063596;-0.6853441346859777
17462;3.33;1.41;-8.47;9.209663403186894;8.57153505997994;-0.7367608803724224
17482;3.33;0.27;-6.86;7.63029488289935;7.930571128439615;-0.7998382163545344
17502;2.75;0.27;-6.08;6.67845790583425;7.564252234891694;-0.8358877018059074
17522;-0.75;-2.12;-6.08;6.482538083189331;7.356976704851957;-0.8562857111256633
17542;-3.3;-3.84;-5.96;7.820306899348644;7.473219771137527;-0.8448462172838409
17562;-2.04;-4.67;-6.39;8.173285752988207;7.813209543927925;-0.8113877837067048
17582;-0.94;-5.02;-6.43;8.211510214327204;8.289847155408726;-0.7644818202325426
17602;-1.02;-5.02;-6.63;8.378406769786245;8.683614164341245;-0.7257311625139106
17622;-2.43;-5.41;-6.59;8.865726140593337;9.162530291394509;-0.6786009700539467
17642;-3.06;-5.81;-7.26;9.78914194401123;9.553244726573457;-0.6401507164778715
17662;-2.59;-6.86;-7.61;10.567866388254537;10.024395457340116;-0.5937847175809171
17682;-3.22;-6.39;-7.22;10.165082390221931;10.554447137868209;-0.5416222692818271
17702;-4.67;-6.47;-7.18;10.734160423619539;10.871098030132291;-0.5104606176856475
17722;-5.41;-6.83;-7.53;11.51598454323381;10.820393628585729;-0.5154504438127411
17742;-5.49;-6.28;-7.73;11.37239640533164;10.9516959810282;-0.5025289638468525
17762;-5.57;-4.82;-7.22;10.314344380521721;11.133338933748327;-0.4846534594795845
17782;-5.88;-4.9;-7.65;10.82159415243429;11.139505573787654;-0.4840465997071374
