Tiempo(ms);X(m/s²);Y(m/s²);Z(m/s²);magnitud;suavizado;normalizado
121772;0.59;-6.98;-0.08;7.005347957096778;6.761905377364689;-1.2985263236668327
121792;0.39;-7.61;-0.47;7.634467892394335;7.336690268070649;-1.2545509261586216
121812;0.86;-7.65;-0.12;7.699123326717141;7.842477430202623;-1.2158543774689272
121832;1.69;-8.08;0.08;8.255234702902152;8.293841913183758;-1.1813215759267623
121852;2.08;-8.36;-0.24;8.61821327190271;8.643973640874203;-1.1545338468921438
121872;2.39;-8.94;-0.39;9.26217037200245;9.029771991595965;-1.1250173510598256
121892;2.71;-8.98;-0.31;9.385126530846561;9.338970953957304;-1.1013612885939765
121912;2.71;-9.22;-0.59;9.628115080325951;9.574078921784707;-1.0833737483685204
121932;2.94;-9.34;-0.43;9.801229514708856;9.695486786344881;-1.0740851271973908
121952;3.18;-9.26;-0.24;9.79375311103971;9.86168540329315;-1.0613696742274312
121972;3.41;-9.26;-0.16;9.869209694803327;10.022771758462968;-1.049045348003335
121992;3.77;-9.49;0.31;10.216119615587907;10.186085131830666;-1.036550638019865
122012;2.9;-10.0;0.67;10.433546856175036;10.548238643791132;-1.0088431514366738
122032;2.12;-10.16;2.24;10.61779638154735;10.965845638008842;-0.9768930534611031
122052;2.12;-10.67;4.04;11.604520670842032;11.484549894993116;-0.9372082491822901
122072;2.08;-10.67;4.98;11.957244665891889;12.273697265669986;-0.8768324983941084
122092;2.12;-11.61;4.98;12.809640900509272;13.37589805483346;-0.7925057900531899
122112;0.82;-12.67;6.75;14.379283709559388;14.608231317743947;-0.6982229618589413
122132;0.27;-12.98;9.57;16.12880032736471;16.006512190237736;-0.5912438846592601
122152;-0.39;-13.93;11.02;17.766186985394473;17.78557468047831;-0.45513212969613226
122172;-1.88;-14.0;12.63;18.948649028360837;19.674241839230586;-0.3106347874559309
122192;-3.65;-13.93;16.24;21.704953351712135;21.466030577705645;-0.17354937811540225
122212;-5.18;-14.32;18.32;23.822619503320787;23.42581993550469;-0.02361064897496699
122232;-7.49;-12.98;20.12;25.087744019739997;25.694951078888874;0.1499950696896681
122252;-10.63;-8.94;23.81;27.565133774389704;27.996657752246517;0.326093063121415
122272;-13.49;-5.88;26.48;30.294304745281746;30.621907055138745;0.5269445181954129
122292;-16.91;-3.26;28.4;33.21348671850036;34.1221246250707;0.794737672629122
122312;-21.85;2.51;29.69;36.948866017781924;37.757102679985984;1.0728410248278817
122332;-29.73;8.59;29.26;42.588831869399755;41.08806153750739;1.3276846058118785
122352;-34.95;12.28;26.83;45.740024048966134;43.797615901283976;1.5349860365624988
122372;-38.09;18.83;19.97;46.9490990328888;45.55609630155821;1.6695231057562987
122392;-39.62;23.03;9.3;46.76125853738327;44.15170662232898;1.5620766585738017
122412;-41.74;17.26;-7.22;45.741268019153125;42.943600300551836;1.469647374868933
122432;-32.52;14.28;1.88;35.566883473253604;42.70897967258292;1.4516971198337194
122452;-35.54;17.5;2.59;39.69949244008039;42.76683402189436;1.456123415739697
122472;-42.13;16.75;-6.32;45.775995893044204;42.89940322641429;1.4662659639527358
122492;-43.42;16.08;-8.36;47.050530283940475;44.28641075837357;1.5723825452182567
122512;-41.03;18.28;-11.65;46.404114041752806;44.67521108830018;1.602128715196467
122532;-35.42;18.12;-14.95;42.501921133049976;43.22314425958642;1.49103460497595
122552;-35.42;17.69;-12.91;41.643494089713464;41.448217310062276;1.3552392501998434
122572;-32.24;17.69;-11.45;38.51566174947537;39.37074983100098;1.1962972534993108
122592;-32.09;17.22;-11.45;38.17589553631977;37.53649041570377;1.0559625157127908
122612;-30.17;14.28;-13.53;36.0167766464463;35.54784932620488;0.90381641057689
122632;-28.67;12.04;-12.0;33.330624056563956;33.76604013925236;0.7674945125120635
122652;-27.03;11.57;-11.85;31.700288642219018;31.436165547282513;0.589241459965194
122672;-22.4;11.81;-15.34;29.606615814712764;29.86927506752438;0.4693624707757489
122692;-21.3;10.2;-12.08;26.52652257647052;28.792035654929304;0.3869454967975399
122712;-24.95;8.47;-10.0;28.182324247655657;26.731478364620774;0.22929725761284692
122732;-21.85;9.14;-14.83;27.944426993588543;24.51463573206301;0.059692006054923696
122752;-14.59;7.73;-13.61;21.397502190676366;23.49857870321685;-0.018044052176606432
122772;-14.08;5.33;-10.79;18.522402651923965;21.763414149740868;-0.15079728249820762
122792;-15.77;5.41;-13.49;21.446237432239716;19.271420741390276;-0.3414536523715777
122812;-11.3;5.1;-15.06;19.506501480275748;17.984147567351098;-0.43993979987713017
122832;-7.45;3.84;-13.02;15.484459951835582;17.469144737154846;-0.479341416972385
122852;-8.16;2.9;-12.2;14.961136320480472;15.966936539988632;-0.5942717216457417
122872;-8.98;2.28;-12.98;15.947388500942719;14.46108860204875;-0.7094804940553542
122892;-8.0;0.04;-11.41;13.93519644640864;13.903259430912382;-0.7521586505953929
122912;-6.08;-0.9;-10.28;11.97726179057634;13.426959828733459;-0.7885991776125446
122932;-5.1;-1.49;-11.53;12.695314096153746;12.598570013397998;-0.8519772726358644
122952;-4.63;-3.02;-11.3;12.579638309585851;12.21687477435108;-0.8811798493484572
