Tiempo(ms);X(m/s²);Y(m/s²);Z(m/s²);magnitud;suavizado;normalizado
46204;-2.08;-6.51;-2.39;7.240069060444106;7.354499163964358;-1.0707561523868085
46224;-1.45;-6.86;-1.92;7.269697380221546;7.251078217928844;-1.0778082898156045
46244;-1.1;-6.79;-1.22;6.985878613317011;7.232183745157592;-1.0790966789063574
46264;-0.94;-7.18;-0.24;7.2452467176763555;7.337194079693671;-1.0719361631793214
46284;-1.06;-7.34;0.24;7.42002695412894;7.576778739881261;-1.0555992023001004
46304;-1.41;-7.61;0.63;7.765120733124502;7.953918659937609;-1.029882530309795
46324;-0.43;-8.39;1.06;8.467620681159497;8.333316745233693;-1.0040118770205553
46344;0.04;-8.67;1.88;8.87157821359875;8.69669436829539;-0.9792336378474167
46364;0.04;-8.67;2.9;9.142237144156784;9.108001151020225;-0.9511871727128266
46384;-0.59;-8.75;2.9;9.236915069437414;9.583847430369769;-0.9187398447237578
46404;-1.22;-9.02;3.69;9.821654646748684;10.180614240876814;-0.8780471057577593
46424;-1.26;-9.65;4.79;10.846852077907212;10.806311062084564;-0.8353816676519963
46444;-1.26;-10.24;5.84;11.855412266133978;11.582271716114038;-0.7824699376657422
46464;-1.69;-10.16;6.67;12.270721250195525;12.436590818251005;-0.7242150488132809
46484;-1.41;-10.59;7.61;13.116718339584791;13.420820250462558;-0.6571017464940583
46504;-2.24;-11.1;8.39;14.093250157433523;14.487164741914006;-0.5843891269675207
46524;-4.12;-11.77;9.65;15.767999238964974;15.629839086132886;-0.5064716758060952
46544;-4.94;-12.12;11.14;17.187134723391214;17.069073909765354;-0.4083321580619873
46564;-5.26;-12.04;12.28;17.984092971289932;18.97579243533322;-0.27831554541450737
46584;-9.14;-10.98;14.44;20.312892457747125;20.974566797552534;-0.14202176710499728
46604;-12.98;-10.87;16.48;23.626842785272853;23.36752165855392;0.02115065770430249
46624;-15.1;-10.36;18.12;25.76187105006156;26.183412320140924;0.21316251498469313
46644;-20.2;-7.77;19.53;29.151909028398123;29.458221374578148;0.43646741007843415
46664;-23.93;-3.45;21.06;32.063546279224944;33.65116341987422;0.7223785786365899
46684;-28.91;1.73;22.52;36.68693772993325;38.15595939579112;1.0295546539738134
46704;-36.79;8.36;23.77;44.59155301175324;42.144763910779815;1.30154595452372
46724;-41.23;14.51;20.52;48.285850929646045;46.20081504000431;1.5781227126950377
46744;-42.76;20.48;12.75;49.09593160334163;48.80616313366936;1.7557779509295406
46764;-42.72;9.96;-28.56;52.34380192534738;49.065596698596416;1.7734683823522017
46784;-46.48;14.63;-9.85;49.71367819825847;49.395323728519585;1.7959520321170024
46804;-42.29;16.55;-6.59;45.88872083638854;49.729504731059855;1.818739392379569
46824;-44.56;18.87;-12.32;49.934486079261895;49.07704303745244;1.7742488930491502
46844;-44.56;18.91;-15.3;50.76683661604296;48.694426225514135;1.7481587590502787
46864;-42.25;18.91;-16.32;49.081493457310366;48.58197852332791;1.7404910990668048
46884;-41.38;17.5;-16.32;47.80059413856694;46.71926791291487;1.6134753279076635
46904;-36.76;17.18;-20.2;45.32648232545738;44.537005908292905;1.4646697701152536
46924;-30.64;16.95;-20.59;40.620933027196706;42.158709367946415;1.3024968767905931
46944;-29.15;17.46;-20.83;39.85552659293313;39.20125969747542;1.100832298052876
46964;-25.46;16.87;-21.22;37.1900107555779;36.644420192370696;0.9264847962694287
46984;-24.16;13.85;-17.73;33.01334578621198;34.499632887864514;0.780234588678792
47004;-24.79;12.59;-16.91;32.54228479993376;31.304838279439025;0.5623857727565753
47024;-18.32;12.32;-20.16;29.896996504665818;28.194703963643747;0.35030983013785066
47044;-13.77;8.71;-17.46;23.881553550805695;26.03200732883885;0.2028384090177917
47064;-14.36;6.67;-14.75;21.63933917660149;23.489064711279827;0.02943851760305196
47084;-12.67;8.79;-15.97;22.19986261218749;20.998155054877657;-0.1404133150579096
47104;-9.69;7.02;-15.81;19.82757171213863;19.327811504877747;-0.25431183097224774
47124;-7.37;5.14;-14.95;17.44244822265498;18.080413763552848;-0.33937023197712557
47144;-5.49;4.86;-13.69;15.529835800806138;16.61595531434706;-0.43922971536469646
47164;-4.86;3.92;-14.08;15.402350469976977;15.235163007264722;-0.5333841152560375
47184;-3.1;2.35;-14.36;14.877570366158581;14.045011893063844;-0.6145389445253117
47204;-2.16;0.9;-12.71;12.923610176726935;13.437180037484813;-0.655986194269781
47224;-3.57;-0.71;-10.9;11.491692651650583;12.740772023218051;-0.7034733350414143
47244;-4.04;-1.45;-11.73;12.490676522911;11.945273546260818;-0.7577173233140964
47264;-1.37;-2.12;-11.65;11.92031039864315;11.628386601921829;-0.7793254246372298
47284;-0.82;-3.53;-10.28;10.900077981372426;11.672530515496044;-0.7763153095966716
47304;-2.75;-4.12;-10.2;11.339175455031992;11.385654580594387;-0.7958769999069307
47324;-3.3;-5.41;-9.85;11.712412219521648;11.31796639123838;-0.8004925679513479
47344;-3.3;-5.41;-9.06;11.056296848402724;11.366329577846196;-0.7971947462669892
47364;-3.69;-6.2;-9.06;11.581869451863115;11.260045781627872;-0.8044420976606649
47384;-3.8;-5.57;-8.87;11.141893914411499;11.100582348176726;-0.8153156981320717
