Tiempo(ms);X(m/s²);Y(m/s²);Z(m/s²);magnitud;suavizado;normalizado
102832;-0.59;-6.9;-1.06;7.005833283771461;7.158199062238145;-1.26957208877921
102852;-0.43;-7.18;0.12;7.19386544216668;7.645164833500279;-1.2120424752128884
102872;0.2;-8.08;0.82;8.123964549405667;8.325754484496311;-1.131638344307427
102892;0.08;-9.06;1.61;9.20228775903036;9.017675499102202;-1.0498955382668222
102912;-0.78;-9.69;2.75;10.102821388107383;9.758594131990943;-0.9623642061904416
102932;-1.02;-9.77;3.61;10.465438356800922;10.419599113437913;-0.884273787125674
102952;-1.22;-10.08;3.96;10.898458606610387;10.942131193433047;-0.8225424080182407
102972;-1.69;-10.51;4.16;11.428989456640513;11.321601915556366;-0.7777121441849003
102992;-2.39;-10.75;4.28;11.814948159006033;11.735561112525533;-0.7288074489490591
103012;-2.24;-10.79;4.75;12.000174998723976;12.37547574670771;-0.6532086208743076
103032;-3.45;-10.9;5.14;12.535234341646749;12.888544768971608;-0.592595197250733
103052;-4.75;-11.92;5.84;14.098031777521287;13.38957538849545;-0.5334039776062923
103072;-5.26;-11.73;5.53;13.994334567959994;13.914551841719685;-0.4713838228690698
103092;-5.57;-12.2;5.02;14.320101256625247;14.504167693158184;-0.4017272390029828
103112;-6.51;-11.89;5.49;14.625057264845154;14.991497079394307;-0.3441546683538947
103132;-8.32;-11.41;6.35;15.483313598839235;15.559293202103982;-0.2770758438211541
103152;-10.24;-11.34;6.32;16.534678708701904;16.403894257949563;-0.17729558157691555
103172;-11.45;-10.12;7.06;16.833315181508365;17.63322800007446;-0.03206341270150759
103192;-14.04;-8.04;9.06;18.543106535853155;18.67393207574547;0.0908842498314724
103212;-16.91;-7.02;9.81;20.771725975469636;19.92910242658996;0.2391687279310997
103232;-16.91;-5.69;10.47;20.686833977194286;21.220225130315406;0.3917005784131443
103252;-18.01;-5.69;12.79;22.81053046292436;22.480193965227336;0.5405519442703823
103272;-19.3;-2.51;12.79;23.288928700135607;23.46701322966979;0.6571337130383068
103292;-22.79;2.16;9.65;24.842950710412804;26.618217213197134;1.0294135695282502
103312;-24.95;3.88;4.82;25.705822297681898;27.43336506663341;1.1257142620513843
103332;-26.2;6.04;-24.6;36.44285389483101;28.08975997840954;1.203260052433134
103352;-25.61;4.63;-6.75;26.886269730105735;29.821467740151853;1.4078421487981931
103372;-25.97;2.82;-4.86;26.57090325901624;32.354233694686215;1.7070604003000271
103392;-32.83;2.47;-6.2;33.50148951912437;32.90457636083472;1.7720772922070755
103412;-36.79;5.06;-9.65;38.36965207035372;35.18964112392506;2.042032390804429
103432;-35.74;8.12;-13.89;39.1945672255735;37.17801728463618;2.276937016346623
103452;-33.77;9.53;-15.38;38.311593545557464;36.92191459821432;2.246681319842617
103472;-30.2;10.47;-17.65;36.51278406257184;35.17991843866799;2.040883763203322
103492;-26.16;8.24;-16.91;32.22097608701512;33.00329039787547;1.7837392625952753
103512;-25.26;5.14;-14.67;29.65967127262202;30.308144727827546;1.4653376457815583
103532;-23.58;4.94;-14.87;28.311427021610903;27.532557762793935;1.1374327807142592
103552;-19.89;4.55;-14.16;24.83586519531784;25.213498179524656;0.8634615705469236
103572;-17.26;3.88;-14.12;22.634849237403813;22.828489354157178;0.5816991877001046
103592;-13.81;4.28;-14.71;20.625678170668717;20.567750068881445;0.3146178749437216
103612;-11.77;3.8;-12.71;17.7346271457846;18.963410953757627;0.12508297378796007
103632;-11.92;2.94;-11.77;17.007730595232275;17.501532295784934;-0.047621801859916574
103652;-10.79;2.79;-12.59;16.814169619698735;16.215654311108178;-0.19953404686260062
103672;-9.34;0.86;-12.12;15.325455947540354;15.4573586530037;-0.2891182820475561
103692;-8.39;0.2;-11.45;14.196288247284922;14.748940826482501;-0.3728100037421383
103712;-6.59;0.43;-12.28;13.943148855262214;13.971941390672265;-0.4646038831508629
103732;-6.59;-0.55;-11.73;13.46564146262628;13.364277310968266;-0.5363926653334351
103752;-5.41;-0.55;-11.73;12.929172440647545;12.968373094807413;-0.5831643645146305
103772;-5.45;-1.26;-10.94;12.287135549020364;12.500219998923244;-0.6384714688030663
103792;-4.63;-0.35;-11.3;12.216767166480665;12.066017114639703;-0.6897677315310845
103812;-3.26;-1.29;-11.06;11.602383375841363;11.629288487095009;-0.7413623828571457
103832;-3.02;-2.51;-10.59;11.294627041208576;11.29214249072849;-0.7811924490158562
103852;-2.86;-2.98;-9.92;10.745529302924078;11.051652648306746;-0.8096036608866409
103872;-2.67;-3.8;-9.53;10.601405567187777;10.950689433336452;-0.8215313467414397
103892;-1.88;-3.92;-10.12;11.014317954371936;10.818478862584708;-0.837150561671099
103912;-0.86;-4.9;-9.92;11.097567300989889;10.84351743142495;-0.8341925320217063
103932;-0.63;-5.26;-9.22;10.633574187449863;10.954765838294037;-0.8210497646348741
103952;-1.45;-5.1;-9.49;10.870722147125278;10.964756512842476;-0.819869477066512
103972;-1.45;-5.41;-9.65;11.157647601533219;10.899681262480186;-0.827557397300353
103992;-1.29;-6.04;-9.18;11.064271327114135;11.030096461120165;-0.8121502857050407
104012;-2.0;-6.24;-8.55;10.772191049178435;11.18532447937281;-0.7938118142317891
