Tiempo(ms);X(m/s²);Y(m/s²);Z(m/s²);magnitud;suavizado;normalizado
256371;0.39;-8.2;-0.43;8.220523097710997;8.665205583786657;-1.4141530803860658
256391;0.51;-9.26;0.24;9.27713856746788;9.354833338193897;-1.3394197460228303
256411;1.22;-10.04;0.43;10.122988689117458;10.055042198684905;-1.2635397621318787
256431;0.35;-10.67;2.12;10.884199557156236;10.918104905030628;-1.1700116907954614
256451;-0.63;-11.26;3.37;11.770361081971956;11.883499766602704;-1.065394124983557
256471;-0.08;-11.92;3.88;12.535836629439617;12.752612449674846;-0.9712104319284721
256491;-0.9;-13.18;4.94;14.104112875328246;13.487229905267887;-0.8916016696838424
256511;-0.9;-12.91;6.47;14.468552104478182;14.393371792272228;-0.7934052090726602
256531;-1.84;-12.91;6.47;14.55728683512144;15.56783725632955;-0.666131154827394
256551;-2.28;-14.36;7.37;16.30107051699366;16.829640307010155;-0.5293925321654954
256571;-2.51;-14.98;10.4;18.40816394972622;18.246420809431722;-0.37585936832438555
256591;-4.75;-14.63;13.42;20.413128128731277;19.87951446533588;-0.19888485786828117
256611;-6.59;-14.51;14.51;21.55245461658602;21.281496839993387;-0.0469553322552932
256631;-7.18;-14.04;16.36;22.722755114642236;22.187733708179245;0.05125142124266881
256651;-7.77;-12.71;17.93;23.310982390281193;22.758077027096174;0.11305818247299783
256671;-10.47;-11.02;17.18;22.939348290655513;23.165791694890913;0.1572412600802638
256691;-12.75;-10.04;16.67;23.264844723315907;23.63342183389187;0.20791723608752785
256711;-14.91;-7.14;16.83;23.591027955559714;24.507920760135924;0.30268462362033033
256731;-18.63;-3.65;16.36;25.060905809647025;25.94571820200296;0.45849534365437544
256751;-23.42;-1.96;14.63;27.683477021501474;27.399634879324203;0.6160528672432083
256771;-27.26;2.47;12.59;30.128335499990705;30.362314133072253;0.9371114352407858
256791;-27.42;7.45;11.18;30.53442810992209;33.24569881533667;1.2495770374158528
256811;-27.93;12.55;-23.18;38.404424224299994;33.12459756126587;1.2364535799354346
256831;-38.87;6.86;0.75;39.47782922096908;32.785204109273074;1.1996743114585273
256851;-24.32;4.79;10.9;27.077970751147507;33.38611037434062;1.2647931071294694
256871;-25.61;10.59;6.35;28.431368240026718;32.75386170962213;1.1962778094791753
256891;-31.07;12.63;0.0;33.53895943525977;32.43884096456202;1.1621397538085936
256911;-33.03;12.28;-0.55;35.243180900707586;34.91756122408337;1.4307528262435303
256931;-35.11;13.93;-3.14;37.90272549566851;36.452460334017005;1.597086225187281
256951;-34.36;17.77;-7.85;39.471572048754275;36.765553861213036;1.6310154328001876
256971;-30.87;17.02;-7.81;36.10586378969488;36.98327908138735;1.654609801754468
256991;-30.32;15.1;-9.22;35.10442707123989;36.55347464319221;1.6080329077922333
257011;-30.32;15.53;-12.63;36.331807001579214;35.37506880935273;1.4803318449607221
257031;-29.42;15.53;-13.1;35.753703304692785;34.37607830525364;1.3720735985496486
257051;-27.26;14.59;-13.1;33.5795428795569;33.590234510754485;1.286913558692989
257071;-25.18;13.42;-12.4;31.110911269199427;32.315596401779786;1.1487840310146753
257091;-23.46;14.04;-14.98;31.175208098744104;30.775395465324074;0.9818760856265881
257111;-21.73;13.57;-15.53;29.95861645670574;29.25664380449617;0.817292547684544
257131;-19.57;12.71;-15.57;28.05269862241421;27.74921583905775;0.6539361319230697
257151;-16.67;11.89;-16.0;25.985784575417384;26.037031280945968;0.46839072680386856
257171;-15.61;9.41;-14.95;23.57377144200732;24.3113590910334;0.281383698815381
257191;-15.53;7.65;-14.55;22.614285308185178;22.249151932700467;0.0579071694775786
257211;-13.14;6.51;-15.49;21.3302555071429;20.19664189763389;-0.164518505466974
257231;-10.0;4.79;-13.85;17.741662830749547;18.55768344120827;-0.3421285705328559
257251;-9.14;2.86;-12.47;15.723234400084483;16.830917222158437;-0.5292541558804342
257271;-8.67;1.96;-12.55;15.378979159879242;15.0846653190788;-0.718491358880564
257291;-7.41;0.35;-11.85;13.980454212936001;14.04767183795903;-0.83086789834225
257311;-6.35;-1.41;-10.79;12.598995991744738;13.4198443793548;-0.8989040803062712
257331;-6.39;-1.96;-10.63;12.55669542515068;12.740374902448313;-0.9725365860787679
257351;-6.43;-2.39;-10.55;12.584097107063343;12.317546792893424;-1.0183574717487494
257371;-6.35;-2.79;-9.77;11.981631775346795;12.244052563267712;-1.0263218681949275
257391;-6.43;-2.94;-9.53;11.86631366516156;12.108260573119091;-1.0410373261195418
257411;-6.79;-3.1;-9.69;12.231524843616187;12.007087649023443;-1.052001197449583
257431;-6.79;-3.69;-9.02;11.877735474407569;12.092998994094826;-1.0426911874684253
257451;-7.14;-4.2;-8.79;12.078232486585112;12.131930283109664;-1.038472295434942
257471;-7.26;-4.04;-9.22;12.411188500703709;12.083315869900211;-1.0437405248152651
257491;-6.75;-4.47;-8.94;12.060970110235743;12.11170554623378;-1.040664002502551
257511;-6.75;-5.14;-8.47;11.988452777568922;12.15065555343639;-1.036443082023176
257531;-6.94;-5.14;-8.36;12.019683856075417;12.0610264715197;-1.0461559743839355
257551;-7.37;-5.14;-8.36;12.272982522598165;11.983387653360435;-1.0545695101211245
