Tiempo(ms);X(m/s²);Y(m/s²);Z(m/s²);magnitud;suavizado;normalizado
49202;-0.51;-6.12;-0.27;6.147145679093672;6.408986208262145;-1.095369371667397
49222;-0.08;-6.94;-0.55;6.9622194737023335;6.883551472844351;-1.065825654834699
49242;0.31;-7.65;-0.75;7.6929253213585795;7.350404497778834;-1.0367620578955186
49262;1.06;-7.88;-0.35;7.958674512756506;7.81737154210199;-1.007691362761877
49282;1.49;-7.85;-0.12;7.991057501983076;8.202433765494455;-0.9837195929339876
49302;1.84;-8.28;0.0;8.481980900709456;8.484350829757611;-0.966169050282644
49322;2.08;-8.63;0.43;8.887530590664655;8.800281516349228;-0.9465010142083229
49342;1.84;-8.9;0.51;9.10251064267436;9.143539562455983;-0.9251317331598014
49362;1.8;-9.34;0.71;9.538327945714594;9.526129673755188;-0.9013138628797988
49382;2.35;-9.3;1.49;9.70734773251685;9.84323569155578;-0.8815726574123213
49402;1.88;-9.89;2.59;10.394931457205479;10.213516984539337;-0.8585210637016389
49422;1.53;-10.0;2.71;10.47306067966762;10.592210947172997;-0.8349457453349423
49442;1.33;-10.55;2.63;10.95391710759215;11.026207670689054;-0.8079275936436989
49462;1.18;-10.94;3.1;11.431797758882896;11.426458358643028;-0.7830102769550975
49482;1.57;-10.94;4.35;11.877331350097124;12.050615061724695;-0.7441538534633592
49502;0.55;-11.02;5.65;12.39618489697536;12.746679055640618;-0.7008208936611009
49522;-1.02;-11.89;6.51;13.593844195075947;13.530996953548392;-0.6519937509855748
49542;-1.88;-11.92;7.92;14.434237077171762;14.69155896395886;-0.5797438035889
49562;-2.9;-11.38;9.89;15.353387248421763;16.18000997632927;-0.48708136385571016
49582;-5.45;-12.32;11.45;17.680141402149474;17.967617952450603;-0.3757951240149254
49602;-7.34;-12.16;13.85;19.838439958827408;20.001544866326633;-0.24917447710588972
49622;-9.53;-10.4;17.57;22.53188407568262;22.650297458176137;-0.08427830291503513
49642;-9.53;-10.0;20.36;24.60387164655189;25.23705645152932;0.07675850470159763
49662;-13.69;-10.0;23.03;28.597150207669294;27.898808556785603;0.24246395418442043
49682;-17.69;-9.69;23.03;30.613936368915383;30.88585525830687;0.4284203831562713
49702;-20.12;-6.0;25.65;33.14720048510884;34.455413784662404;0.6506406638867472
49722;-24.2;0.43;28.6;37.46711758328895;38.63397020503078;0.9107736674294676
49742;-29.73;5.22;29.85;42.45166427832954;44.42819228762567;1.271488766594286
49762;-37.97;11.41;29.62;49.4899323095112;50.750157519756414;1.6650581333043906
49782;-50.45;17.97;26.12;59.58504678188984;55.9048771079184;1.985961467851411
49802;-57.35;24.6;17.3;64.75702664576254;59.39924883768136;2.203501049015634
49822;-46.64;3.57;-42.56;63.240715524098874;57.57618701939036;2.090007655908767
49842;-56.25;17.06;-11.65;59.9235229271444;56.127306244568885;1.9998086326546096
49862;-39.23;9.38;1.77;40.374623218056165;53.54589050075349;1.8391044651679909
49882;-48.48;17.14;-9.77;52.340642907782474;50.50384108691966;1.6497238821779918
49902;-44.09;21.57;-16.71;51.84994792668552;48.10488550717625;1.500378640055066
49922;-39.97;19.73;-17.89;48.030468454929725;48.74355690653143;1.5401386654507383
49942;-40.17;17.81;-19.14;47.92874502842736;46.58011904769303;1.4054554084640942
49962;-34.36;17.73;-20.08;43.56798021483208;43.40107154250093;1.207546108520333
49982;-30.52;18.32;-21.38;41.523453613590476;40.03444866240912;0.9979594394675981
50002;-27.42;14.12;-18.48;35.95471040072496;36.25115568843987;0.7624332755025967
50022;-23.42;12.43;-16.44;31.19735405447071;32.71458775047733;0.5422667999583993
50042;-20.08;13.22;-16.24;29.012280158581124;28.765239034995865;0.29640295607491574
50062;-16.44;11.1;-16.63;25.88514052501937;25.673138254535456;0.1039064615063332
50082;-13.53;8.51;-14.79;21.77671003618315;23.49979385584249;-0.031393519943937076
50102;-12.4;9.18;-13.49;20.494206498422916;21.600269030284018;-0.14964706218830054
50122;-10.24;9.41;-14.83;20.330632061005875;19.835792463352494;-0.2594932729033831
50142;-10.24;9.41;-13.69;19.514656030788757;18.536365376397516;-0.3403881650643861
50162;-8.2;6.04;-13.69;17.062757690361778;17.56847217593144;-0.4006436552424079
50182;-6.79;5.18;-12.67;15.279574601408246;16.39011653025589;-0.474001332515096
50202;-5.61;5.88;-13.38;15.65474049609255;15.160396127607658;-0.5505566855311138
50222;-4.39;3.8;-13.22;14.438853832628128;14.50261136732249;-0.5915065993682289
50242;-3.92;2.79;-12.47;13.366054017547588;14.143581316663568;-0.6138577551369399
50262;-3.41;3.1;-12.98;13.773833888935934;13.52017863079254;-0.6526672378333428
50282;-2.9;1.69;-13.06;13.484424348113642;13.076317027881634;-0.6802995204464661
50302;-2.51;0.31;-12.28;12.537727066737414;12.893222687511946;-0.6916979259962568
50322;-2.98;0.12;-11.85;12.2195458180736;12.542683852329201;-0.7135204672954395
50342;-3.45;-0.27;-11.96;12.450582315699135;12.101079896473093;-0.7410122017263149
50362;-2.35;-1.18;-11.73;12.021139713022222;11.906054320878361;-0.7531533776835927
50382;-2.12;-1.45;-10.98;11.276404568833101;11.81442660300945;-0.7588575948962213
