Tiempo(ms);X(m/s²);Y(m/s²);Z(m/s²);magnitud;suavizado;normalizado
64584;1.53;-7.26;3.02;8.010549294524065;8.031875427819811;-1.2403111657424697
64604;0.35;-8.36;3.26;8.979961024414303;8.861345135908092;-1.171312277237123
64624;0.16;-9.18;3.53;9.836610188474483;9.708217386892002;-1.1008657697225994
64644;0.39;-9.89;3.61;10.535478157160217;10.402435901717741;-1.0431176621838603
64664;0.2;-10.55;3.69;11.178488269886945;10.999934870831561;-0.9934151060206443
64684;-0.04;-10.67;4.24;11.481641868652758;11.409264258987749;-0.9593653118690962
64704;-0.08;-10.9;4.94;11.967455869983395;12.057783985329717;-0.90541862779486
64724;-0.67;-10.75;5.02;11.88325712925543;12.755266175821466;-0.8473990335566057
64744;-2.28;-11.77;6.79;13.778076788870063;13.504757232063744;-0.785053116254088
64764;-2.59;-12.43;7.34;14.665899222345692;14.341410946458296;-0.7154566309404256
64784;-3.1;-12.75;7.73;15.229097149864138;15.381954276543723;-0.6288997229334784
64804;-4.59;-12.83;8.67;16.150724441956157;15.974936834315855;-0.5795728614575678
64824;-5.77;-13.26;9.1;17.08597377968256;16.634030364744568;-0.52474660249091
64844;-6.35;-12.36;9.34;16.742989577730736;17.69259347054981;-0.4366907313709537
64864;-8.39;-11.69;10.75;17.961366874489258;19.001784656960705;-0.3277865292976287
64884;-11.02;-11.41;13.02;20.521912678890338;20.579488899002037;-0.19654624646449545
64904;-13.3;-10.67;14.98;22.696680374010647;22.498480185358403;-0.03691622680385875
64924;-16.83;-9.38;15.89;24.974494989889184;24.137820328296137;0.09945119763843475
64944;-18.63;-7.96;16.83;26.337946009512585;25.78072724059705;0.23611532142877492
64964;-20.32;-5.14;15.65;26.158067589177914;27.501440366879525;0.37925170361648347
64984;-23.97;0.0;15.85;28.736447240394906;29.290152501624437;0.5280445383034489
65004;-23.97;6.47;19.06;31.300246005423023;32.19212509947593;0.7694432075643349
65024;-27.3;6.47;19.06;33.91805566361374;36.842798968677826;1.1563064343304637
65044;-34.17;13.45;17.89;40.847808998770056;41.26531856502048;1.5241907989615116
65064;-43.5;20.01;12.2;49.41143693518738;42.07657645668753;1.5916747495752452
65084;-43.03;16.59;-21.42;50.84904522210816;42.94359771612689;1.6637973390182033
65104;-30.79;16.59;-5.18;35.35653546375832;43.202076969903636;1.6852987646138309
65124;-33.62;18.12;2.16;38.2531619608105;41.932943708968864;1.5797267545503295
65144;-38.72;16.63;0.04;42.14020526765383;40.80970440119327;1.4862908363892504
65164;-38.99;17.38;-5.69;43.06577063051351;42.80729316185177;1.6524589349131567
65184;-38.76;20.67;-10.79;45.232848683230195;43.89777877598611;1.7431702587537279
65204;-37.11;21.69;-14.44;45.3444792670508;43.699429332716335;1.726670691635344
65224;-32.56;22.99;-17.93;43.705590031482245;43.50616808004141;1.7105943822828855
65244;-32.52;20.16;-15.14;41.148458051304914;41.87733007216529;1.5751005709926076
65264;-33.07;19.3;-17.5;42.09946436713893;39.29703283478927;1.3604602536232193
65284;-23.89;19.26;-20.83;37.088658643849605;36.91835366906331;1.162591402059988
65304;-21.26;15.49;-18.99;32.44299308017064;34.67313597051755;0.975824454284118
65324;-23.18;12.32;-17.97;31.812194202852467;31.307854457026348;0.6958857396158654
65344;-17.89;12.55;-20.44;29.922369558576076;28.664317948395627;0.4759849053355958
65364;-14.67;9.53;-18.24;25.273056799682937;26.745763095828103;0.3163911901307368
65384;-14.95;7.77;-16.91;23.87097610069601;24.039723576994774;0.09129108432775186
65404;-9.89;9.1;-18.48;22.85021881733302;21.639503004540053;-0.10836967489242286
65424;-8.04;5.33;-15.53;18.281996608685823;20.204087135316836;-0.2277737936366809
65444;-9.34;3.41;-14.91;17.921266696302467;18.59760149782564;-0.3614082377951873
65464;-6.86;3.92;-16.28;18.095977453566856;17.031278094179502;-0.491701813121259
65484;-4.12;2.16;-15.14;15.838547913240026;16.35492172515292;-0.5479640698875777
65504;-4.12;2.16;-14.28;15.018601799102338;15.748109569190595;-0.5984413373328614
65524;-4.12;1.06;-14.28;14.900214763552906;14.855674794051657;-0.6726779332539172
65544;-4.12;1.37;-14.24;14.887205916490846;14.370706346884301;-0.7130197124514164
65564;-4.79;-1.18;-12.71;13.633803577872172;13.878599014582203;-0.7539553350824507
65584;-5.69;-2.67;-11.85;13.413705677403243;13.270614239910264;-0.8045301460387451
65604;-4.08;-2.31;-11.65;12.558065137591857;12.746521788447827;-0.8481264296309384
65624;-2.71;-3.18;-11.1;11.860290890193207;12.384015712289377;-0.8782812575739808
65644;-3.8;-4.71;-10.67;12.266743659178665;11.954444787866915;-0.9140148305186477
65664;-3.8;-3.96;-10.47;11.821273197079915;11.648334877553326;-0.9394783807437526
65684;-3.53;-4.08;-9.89;11.265851055290941;11.557500055523473;-0.9470344152758464
65704;-3.84;-4.43;-9.34;11.027515586023897;11.366120377410624;-0.9629542070940815
65724;-4.31;-4.55;-9.53;11.406116780043941;11.271153732057977;-0.9708539446137507
65744;-4.47;-4.71;-9.26;11.30984526861442;11.225645632827593;-0.9746395057189591
65764;-5.18;-4.82;-8.87;11.34643997031668;11.186246852906685;-0.9779168671421687
